ID,AtSC_At,LjSC_At,Mock_At,cl
OG0000048,0.8716523195403945,0.22004476913264928,-1.0916970886730482,3
OG0000049,-0.1715815835948059,1.0746890778351146,-0.9031074942403088,9
OG0000051,-0.5985095718619958,-0.5559292406341496,1.1544388124961444,6
OG0000052,-0.42043636256328176,-0.7211383287487113,1.141574691311993,2
OG0000053,0.19856120244258044,-1.0843847006257117,0.8858234981831551,7
OG0000055,-0.9905372210941061,-0.018664274390632094,1.0092014954847408,4
OG0000056,0.6400965160637339,-1.1523386746487487,0.5122421585850149,7
OG0000059,0.598975862931558,0.5554512106484893,-1.1544270735800175,3
OG0000060,0.9009131035502738,-1.0759696890381045,0.17505658548783076,10
OG0000061,-0.8938491877971806,-0.18614350836667198,1.0799926961638526,6
OG0000062,-0.8491882160057769,-0.25301900458252874,1.1022072205883033,6
OG0000063,0.7333655743412608,0.40573627058127476,-1.1391018449225299,3
OG0000064,0.1054127469200283,-1.0485307126835721,0.943117965763591,2
OG0000065,-0.7163599420543993,-0.426116736262113,1.142476678316517,6
OG0000066,0.019927956072854334,-1.009815045658535,0.9898870895856807,2
OG0000067,-0.21717739121265117,-0.8735647982832766,1.0907421894959253,2
OG0000068,-1.1492191210560558,0.47728762646701556,0.6719314945890162,4
OG0000069,1.0392145151814327,-0.08368880928053006,-0.9555257059009071,1
OG0000070,-0.25355851674116137,1.1023719289770182,-0.8488134122358755,9
OG0000071,-1.149401110790104,0.47900408270218775,0.6703970280879162,4
OG0000072,0.34419210856708354,-1.1266372237991131,0.7824451152319706,7
OG0000073,-0.43374073627086046,-0.7098991448905483,1.1436398811614084,2
OG0000074,-0.4785734322550043,-0.6707822935935871,1.149355725848613,6
OG0000075,1.0976541177491161,-0.23839739157241058,-0.8592567261766881,1
OG0000076,0.7280800747034458,0.41212009665083693,-1.1402001713542802,3
OG0000077,0.287460570239538,-1.112247097270274,0.8247865270307273,7
OG0000078,-0.4831113202588246,-0.6667133469264992,1.1498246671853238,6
OG0000079,-0.3927164030789517,-0.7440302129279419,1.136746616006897,2
OG0000080,-0.7499887747299718,-0.3853592332184062,1.1353480079483813,6
OG0000081,-0.35153432615644525,-0.7767651004962421,1.1282994266526936,2
OG0000082,0.1548122074923186,0.9135655836942749,-1.0683777911865702,8
OG0000083,-0.47008675897961794,1.1484238200916577,-0.6783370611120425,9
OG0000084,-0.9738424353400673,1.0242508961247008,-0.05040846078461885,5
OG0000085,-0.8013577956921644,1.1206575520175421,-0.3192997563253777,5
OG0000087,0.1342356581433634,-1.0603376391148214,0.9261019809714395,2
OG0000088,1.144356484680207,-0.43862609156084564,-0.7057303931193668,1
OG0000089,-0.8419610075616939,1.105324164750447,-0.2633631571887461,5
OG0000090,0.49706329850988085,0.6540735013817361,-1.151136799891617,3
OG0000091,1.084940667817309,-0.20015788819992178,-0.8847827796173922,1
OG0000092,-0.6947602692863067,-0.4513570725570173,1.1461173418433115,6
OG0000093,0.058185870608240445,-1.027822530012402,0.9696366594041635,2
OG0000094,0.0016921574106993317,-1.0008450049310098,0.9991528475203104,2
OG0000095,-1.0654288907544194,0.918260757847392,0.1471681329070274,5
OG0000096,-0.9153057875061369,-0.1519875630067564,1.0672933505128932,6
OG0000097,0.6941077645591364,-1.1462164492107492,0.45210868465162235,7
OG0000098,-1.0619275299106976,0.923688147841518,0.13823938206918743,5
OG0000099,0.05586299176276792,0.9708975658771758,-1.0267605576399437,8
OG0000100,-0.6615955111621835,-0.4887866114657348,1.1503821226279092,6
OG0000101,0.8643254912159614,0.2309406278759092,-1.0952661190918704,3
OG0000102,0.24087568357759145,0.8575622496200769,-1.0984379331976755,8
OG0000103,-0.7480898559616688,-0.3877103972748721,1.1358002532365497,6
OG0000104,-0.4111142297732494,1.1400295957861217,-0.7289153660128724,9
OG0000105,-0.2895988666357899,-0.8232394978891413,1.112838364524921,2
OG0000106,0.4535992301221949,0.6928121529282123,-1.1464113830503986,8
OG0000107,-0.027850353838009972,-0.9857839149388846,1.0136342687768913,2
OG0000108,0.26946260719810144,-1.1071213629330126,0.8376587557349057,7
OG0000109,0.41251117271107957,-1.1402662390203793,0.727755066309297,7
OG0000110,-1.1453389689622673,0.44559082918312054,0.6997481397791274,4
OG0000111,0.8327142573336194,-1.109134310901465,0.27642005356784577,10
OG0000112,0.025760529765358038,0.9868708523108278,-1.012631382076177,8
OG0000113,0.6602496397232471,-1.1505227781318728,0.49027313840862197,7
OG0000114,-0.6716958085735565,-0.4775514782790864,1.1492472868526493,6
OG0000115,-1.0353233613425796,0.07485342296403426,0.9604699383785364,4
OG0000116,0.871445997339766,-1.0917995226290744,0.22035352528930846,10
OG0000117,1.1178092963574033,-0.3081522150245718,-0.8096570813328424,1
OG0000123,1.147425235170403,-0.6857907031800627,-0.46163453199034027,1
OG0000124,0.4552438093477277,0.6913801658014574,-1.1466239751491851,8
OG0000125,-0.016525048321215645,-0.9916350666373129,1.0081601149585286,2
OG0000126,-0.14269326905141932,-0.9209884768280944,1.0636817458795116,2
OG0000127,1.1298100156387698,-0.7714165000461854,-0.3583935155925905,10
OG0000128,0.4668229682171349,-1.1480465136469724,0.6812235454298213,7
OG0000129,0.707345197313979,0.43673683883577996,-1.144082036149759,3
OG0000131,-0.1042158373769316,1.048026737885025,-0.9438109005080934,9
OG0000132,0.4373684895595101,-1.1441741708488204,0.7068056812893104,7
OG0000133,0.49751254678460277,0.6536632240388568,-1.1511757708234767,3
OG0000134,-0.6605145921525949,1.1504952829832185,-0.4899806908306235,9
OG0000135,-0.7281346251714401,1.140189065740347,-0.41205444056896234,5
OG0000136,-1.1219660506322287,0.797402432137,0.3245636184952287,5
OG0000137,0.5708345685839703,0.5838415502804132,-1.1546761188643835,3
OG0000138,-0.14058212016877134,-0.9222700214701132,1.0628521416388876,2
OG0000139,-0.8562518392508038,1.099039170973672,-0.24278733172288738,5
OG0000140,0.18992526142094454,0.8914177707096137,-1.0813430321305486,8
OG0000141,-1.0865006215691027,0.8818316149014005,0.20466900666769702,5
OG0000142,1.149437721931213,-0.6700849584585612,-0.47935276347296824,1
OG0000143,-1.1470965920840768,0.45897492949567803,0.6881216625884808,4
OG0000144,0.6931193175966308,0.45324607303960596,-1.1463653906362303,3
OG0000145,0.3317686745215986,-1.1237189576179005,0.7919502830963068,7
OG0000146,-0.16327666535904778,-0.9083139630963494,1.071590628455397,2
OG0000147,0.22128369742072812,0.8708239652341965,-1.0921076626549246,8
OG0000148,0.11115137392709128,0.939780545274737,-1.0509319192018283,8
OG0000149,-0.474391357285078,1.148905407722977,-0.6745140504378848,9
OG0000150,-0.234935582228671,1.0965510123739772,-0.8616154301453063,9
OG0000151,0.16276663045169737,0.9086319715291374,-1.0713986019808284,8
OG0000153,-1.1181076680221218,0.3093010922191126,0.8088065758030141,4
OG0000154,-1.0513491251827167,0.9391945291385031,0.1121545960442178,5
OG0000155,-1.038409836797873,0.9565591891349852,0.08185064766289148,5
OG0000156,1.1284895723222788,-0.7761019641606303,-0.35238760816165515,10
OG0000157,0.22363960001923205,-1.0928850358514666,0.8692454358322377,7
OG0000158,1.064483998391619,-0.14474314387344084,-0.9197408545181758,1
OG0000160,-0.7193442974292826,-0.42257323242671035,1.141917529855993,6
OG0000161,-0.31499906126902866,-0.8045720329976747,1.1195710942667374,2
OG0000162,-1.0708400350631786,0.9095539701199844,0.16128606494320916,5
OG0000163,-0.15825654893697463,-0.911435276515959,1.0696918254529368,2
OG0000164,-0.2161857161820773,1.0904104249140731,-0.8742247087320015,9
OG0000165,-0.5356412887019124,-0.6180779431737766,1.1537192318756884,6
OG0000166,0.949530313875724,-1.0437942750621485,0.0942639611864096,10
OG0000167,0.42593116766191375,0.7165165194451736,-1.1424476871070872,8
OG0000168,1.0601455159481226,-0.13375392955262955,-0.9263915863954719,1
OG0000169,0.6918955687436702,-1.1465478040225061,0.454652235278836,7
OG0000170,1.1333162638393037,-0.3750969547777017,-0.7582193090615781,1
OG0000171,0.051496223576194725,0.9732569453652895,-1.0247531689414855,8
OG0000172,1.1529407703917485,-0.6316581100662159,-0.5212826603255258,1
OG0000174,0.589633367760554,-1.154612804316692,0.5649794365561382,7
OG0000175,1.064776124005483,-0.14549162326119375,-0.9192845007442926,1
OG0000176,-0.8724747716261131,-0.21881286390586596,1.091287635532115,6
OG0000177,-0.4303807634556575,-0.7127532042920688,1.14313396774775,2
OG0000178,0.4232695126725981,-1.1420283234526152,0.7187588107800214,7
OG0000179,-1.1522100625535767,0.6417478436231229,0.5104622189304068,4
OG0000180,0.7359732842117321,-1.138543255013021,0.40256997080129026,7
OG0000181,1.1542399461651065,-0.5488779829335085,-0.6053619632315981,1
OG0000182,1.1521145943260673,-0.5091695467474999,-0.6429450475785834,1
OG0000183,1.1071518224706647,-0.2695668770481885,-0.8375849454224762,1
OG0000184,0.37363036657397314,0.7593878931613803,-1.1330182597353489,8
OG0000186,0.5734831731347437,-1.1546919236250166,0.581208750490273,7
OG0000187,-0.10014369578854858,-0.9461602687057468,1.0463039644942953,2
OG0000188,0.8404696176546111,-1.105952036516408,0.26548241886181734,10
OG0000189,0.5241363303878815,0.6289766318705189,-1.1531129622584004,3
OG0000190,0.5341492397532577,0.6194993715382126,-1.153648611291487,3
OG0000191,-0.5005130208992951,-0.6509177440276397,1.1514307649269364,6
OG0000192,0.2936306241320926,-1.1139429109013055,0.8203122867692063,7
OG0000193,1.127652340997503,-0.7790008632070851,-0.3486514777904539,10
OG0000194,-1.099007080337255,0.8563220174910287,0.2426850628462263,5
OG0000195,-0.8114307159267015,-0.30575153862286997,1.1171822545495558,6
OG0000196,-0.10129230453272899,1.04679117272365,-0.9454988681909112,8
OG0000197,0.8870307590430557,0.19670514840898756,-1.0837359074520407,3
OG0000198,0.6804846053710876,-1.1481442313809247,0.4676596260098372,7
OG0000201,0.059439952802205,0.9689542292376339,-1.0283941820398317,8
OG0000202,-0.6988036920666865,1.145489184185059,-0.44668549211835346,9
OG0000203,-0.5980366861684883,1.1544504511427784,-0.5564137649742754,9
OG0000204,1.0106352813540898,-0.9890140806698928,-0.021621200684190756,10
OG0000205,0.3624343031626393,0.7682463979656141,-1.1306807011282503,8
OG0000207,0.12562177499412766,-1.0568754614737748,0.9312536864796404,2
OG0000208,-1.1538196788341908,0.6159625160375711,0.5378571627966197,4
OG0000209,-1.1273576834550347,0.34734925483251217,0.780008428622535,4
OG0000210,-0.4921766880526931,-0.6585229431037175,1.1506996311564106,6
OG0000211,0.5412302315972329,0.612732141685047,-1.1539623732822752,3
OG0000213,-0.32518222419551746,-0.7969360583359083,1.1221182825314282,2
OG0000214,1.1274410216850934,-0.3477169067841763,-0.7797241149009801,1
OG0000215,-0.364407437371372,-0.7666932276110828,1.1311006649824453,2
OG0000216,-0.6307055582486881,-0.5222974307458921,1.1530029889945865,6
OG0000217,-0.1702538293871101,-0.9039434696493651,1.0741972990364907,2
OG0000218,-0.39582334002044267,-0.7414992691539423,1.1373226091743849,2
OG0000219,-1.1546175766444666,0.5892958137214916,0.5653217629226601,4
OG0000220,-1.1546862726487224,0.5723723398640065,0.5823139327847159,4
OG0000221,0.15607553655198175,-1.0688608201714886,0.9127852836195067,2
OG0000222,-0.5959988537022816,1.1544975440640024,-0.558498690361717,9
OG0000223,1.0701781768278167,-0.15953749091880018,-0.9106406859090055,1
OG0000224,0.38185523779615094,-1.1346648349840651,0.7528095971879142,7
OG0000225,-0.4548253083824024,1.146570123910696,-0.6917448155282866,9
OG0000226,-0.2657041706015511,-0.84031335299517,1.1060175235966907,2
OG0000227,0.05079690777454653,0.9736334553230406,-1.0244303630975906,8
OG0000228,0.5727738600193426,0.5819146183932471,-1.1546884784125908,3
OG0000229,1.1292027343314333,-0.3556135957918541,-0.7735891385395756,1
OG0000230,-0.6740748862083942,1.1489594133928174,-0.47488452718442326,9
OG0000231,-0.4684268408228578,-0.6798063939785752,1.148233234801433,6
OG0000232,0.12259058806823561,-1.0556436539099894,0.9330530658417294,2
OG0000233,-0.29711405362382615,-0.8177723318202325,1.1148863854440585,2
OG0000234,-0.4980101094124685,1.15121869248403,-0.6532085830715496,9
OG0000235,0.15588446914814044,-1.068787845256583,0.9129033761084427,2
OG0000236,-0.18304300058184994,-0.8958342840915321,1.0788772846733796,2
OG0000237,-0.6503594903503547,-0.5011218946533976,1.1514813850037766,6
OG0000238,-0.8019534860034823,-0.3185042885168988,1.1204577745203999,6
OG0000239,1.1482166743581066,-0.6799329635403313,-0.46828371081778186,1
OG0000240,1.091470231744691,-0.21936178682814614,-0.8721084449165447,1
OG0000241,-0.5487124875992729,-0.6055221310138732,1.1542346186131462,6
OG0000242,0.7507145236479051,0.38445901727783255,-1.1351735409257309,3
OG0000243,-0.8560185485245565,-0.2431272121817488,1.0991457607063053,6
OG0000244,-0.6212955734805974,-0.5322601903129834,1.1535557637935854,6
OG0000245,0.3552333411346394,0.7738858018465677,-1.129119142981207,8
OG0000246,-0.1319050283658759,-0.9275014593955304,1.0594064877614062,2
OG0000247,-1.1518234856537162,0.5053639333472041,0.6464595523065356,4
OG0000248,-0.07280784680170181,-0.9616062283927427,1.0344140751944475,2
OG0000249,-0.5342379580739249,-0.6194149194208184,1.1536528774947445,6
OG0000250,-0.3055727552652747,1.117135364478007,-0.8115626092127324,9
OG0000251,-0.07383809111542569,1.0348724273473247,-0.9610343362318989,8
OG0000252,-1.151655589350533,0.5032533319607533,0.6484022573897136,4
OG0000253,-1.1498297157576682,0.666668433125117,0.4831612826325605,4
OG0000254,-0.00865850995308464,-0.9956426309552794,1.004301140908364,2
OG0000255,1.0477599816423273,-0.9441766308882149,-0.10358335075411237,10
OG0000256,0.027736722908888962,0.9858430997440877,-1.013579822652979,8
OG0000257,0.6063389981892605,0.5478679645085636,-1.1542069626978027,3
OG0000258,-0.017883241514055324,-0.9909384431779878,1.0088216846920648,2
OG0000259,-1.15454986061149,0.5934293266575787,0.561120533953911,4
OG0000261,-0.9843258480455331,-0.030643893694907574,1.0149697417404406,4
OG0000262,0.0031720039407741435,0.9984102249191129,-1.0015822288599006,8
OG0000263,-0.5420317761696541,-0.611962687655709,1.1539944638253563,6
OG0000264,-0.44065667306219014,-0.703991019732919,1.1446476927951093,2
OG0000265,-0.3327263768779721,-0.7912222482700542,1.1239486251480262,2
OG0000266,-0.057154407992275974,1.027351467899296,-0.9701970599070139,8
OG0000267,-1.111770155751495,0.8260245614489892,0.28574559430252233,5
OG0000269,-0.14252812702355563,1.0636169744035495,-0.9210888473799885,9
OG0000270,0.9678158382796757,0.061527115837978166,-1.0293429541176586,3
OG0000271,-0.7328951734270941,-0.4063062541539247,1.1392014275810383,6
OG0000272,0.5562566419304192,0.5981900636594777,-1.1544467055898957,3
OG0000273,-1.1445316414273252,0.4398441784917356,0.7046874629355928,4
OG0000274,-0.6316113368934559,1.1529438525780866,-0.5213325156846255,9
OG0000280,-0.026460321862654863,-0.9865072488544568,1.0129675707171162,2
OG0000281,0.2712798220384776,-1.1076509416233564,0.8363711195848789,7
OG0000284,0.6226633634786736,0.5308189887680711,-1.1534823522467381,3
OG0000285,-0.4283569221088512,-0.7144671982048214,1.1428241203137008,2
OG0000286,1.154685116842473,-0.5825107986307463,-0.5721743182117268,1
OG0000288,0.7073906552362471,-1.1440742529845023,0.43668359774828575,7
OG0000289,-0.9162050567612577,-0.1505239748820217,1.0667290316433768,6
OG0000290,-1.0696456669875118,0.1581351507629331,0.9115105162245937,4
OG0000291,0.6228565650681742,-1.1534717935913292,0.5306152285231525,7
OG0000292,-0.983229283980959,1.0159667482527868,-0.032737464271827825,5
OG0000293,-1.1541517335227591,0.6079033221349193,0.5462484113878399,4
OG0000294,-0.5634214711981455,-0.5911679411622834,1.1545894123604565,6
OG0000296,-1.1471536832840945,0.45943298418225303,0.6877206991018414,4
OG0000297,-0.6475844693857533,1.151726873573136,-0.5041424041873702,9
OG0000298,0.16182229367682519,0.9092202378534817,-1.0710425315302983,8
OG0000299,-0.9197984494548825,-0.14464863052088275,1.0644470799757153,6
OG0000300,-1.0870346072610761,0.8808106803259114,0.20622392693517239,5
OG0000301,-0.34638243840421823,-0.7807555323379615,1.1271379707421867,2
OG0000302,0.6035633582413718,-1.1542976346554186,0.5507342764140467,7
OG0000304,0.9039082778027654,0.1703097673230957,-1.0742180451258447,3
OG0000305,-0.5838995696642282,1.1546756795457565,-0.5707761098815145,9
OG0000306,-0.7357512444428512,-0.40284000609137766,1.1385912505342268,6
OG0000308,0.6957885678761402,-1.1459598837540597,0.45017131587791376,7
OG0000309,-0.7639684912986736,-0.3678584766779175,1.1318269679765676,6
OG0000310,0.11142472083618848,0.939620949930722,-1.0510456707669105,8
OG0000311,0.11332642976572546,0.9385090517310235,-1.051835481496745,8
OG0000312,-0.6229303476778818,-0.5305374012500174,1.1534677489278977,6
OG0000314,0.3362447780678327,0.7885408677689073,-1.12478564583674,8
OG0000315,-0.7815240605643983,-0.345386804580158,1.126910865144552,6
OG0000316,0.24375260332544454,-1.0993416469712085,0.8555890436457793,7
OG0000317,0.36384144398968044,0.7671391036887755,-1.1309805476784676,8
OG0000318,-0.22416446504255244,1.0930576243936378,-0.8688931593510925,9
OG0000319,0.2775564847315236,-1.1094593425926087,0.8319028578610943,7
OG0000321,1.026324820508872,-0.9714123661797737,-0.054912454329098186,10
OG0000322,0.44064840591547366,-1.144646515126557,0.7039981092110833,7
OG0000323,-0.793834036712217,-0.32928587451744207,1.123119911229638,6
OG0000324,-0.5497219652365973,-0.6045446807147993,1.1542666459513826,6
OG0000325,-0.1700931024122096,-0.9040445732024819,1.0741376756146914,2
OG0000326,-1.005550714885311,0.994355279576616,0.011195435308654212,5
OG0000327,-0.46450586137282934,-0.6832664457129711,1.1477723070857955,6
OG0000328,-0.5225451115297317,-0.6304728982814626,1.153018009811188,6
OG0000329,0.33070293497748526,0.79275952639347,-1.123462461370952,8
OG0000330,0.03413230727161841,-1.0166291777619705,0.9824968704903521,2
OG0000331,-0.3366793305985091,-0.7882089593199141,1.124888289918407,2
OG0000333,0.951824088165008,-1.0420597093533575,0.09023562118835123,10
OG0000334,-0.280823138939396,-0.8295646021330731,1.1103877410724692,2
OG0000335,-0.025525935627133026,-0.9869926623069968,1.012518597934135,2
OG0000336,0.5146373593732685,-1.1525065321807273,0.6378691728074525,7
OG0000337,-0.7362552952931672,-0.4022268844453469,1.1384821797385152,6
OG0000338,-1.1546885877782618,0.5727946850058302,0.5818939027724168,4
OG0000339,-0.8275004709790162,-0.28369670005263753,1.1111971710316537,6
OG0000340,-0.03555362434173443,1.0173026771924474,-0.9817490528506997,8
OG0000341,-0.24764948251106392,1.100555154603556,-0.8529056720924919,9
OG0000343,-0.041378202553659905,1.0200468366574276,-0.9786686341038029,8
OG0000344,1.154700500768433,-0.5776054833121548,-0.5770950174562783,1
OG0000345,-0.15912473928203458,1.0700216005088607,-0.9108968612268243,9
OG0000346,1.0560735599449842,-0.9324270333031655,-0.12364652664181724,10
OG0000348,-0.6534586852036074,-0.4977364299133301,1.1511951151169404,6
OG0000349,0.7083991040529932,0.43550167757407704,-1.1439007816270959,3
OG0000350,-0.27071971619780455,1.107488001116239,-0.8367682849184342,9
OG0000351,-0.5225423706346305,-0.6304754733075747,1.1530178439422045,6
OG0000352,-0.9470113058299225,-0.09866319451799102,1.04567450034789,6
OG0000353,-0.24890970746963395,-0.8520352732739019,1.100944980743565,2
OG0000354,-0.9541507269671955,-0.08612734662261193,1.0402780735898074,6
OG0000355,0.3002480331626274,-1.115726594734707,0.8154785615720798,7
OG0000356,-1.0250909214967023,0.05222877410884741,0.9728621473878653,4
OG0000357,0.6000809957483677,0.554317213454172,-1.154398209202548,3
OG0000358,-0.7170978869469558,-0.42524182286800594,1.142339709814951,6
OG0000359,0.644566829931371,0.5074154468595957,-1.1519822767909669,3
OG0000360,-1.0822639914336507,0.8897413611024585,0.1925226303312092,5
OG0000361,-0.30488802085551353,-0.8120675089716234,1.1169555298271414,2
OG0000362,-0.5789359139420063,1.1546990854338572,-0.5757631714918447,9
OG0000363,-0.10167236363361813,-0.9452797993093154,1.046952162942937,2
OG0000364,0.632081011555094,-1.1529127756751811,0.5208317641200836,7
OG0000365,0.5784002462840773,0.5762996552079442,-1.1546999014920385,3
OG0000366,1.0393730227463456,-0.08405158429507094,-0.9553214384512747,1
OG0000367,0.9659353759160358,-1.030897096883531,0.064961720967464,10
OG0000368,1.1492559118805188,-0.47763240575488697,-0.6716235061256242,1
OG0000369,0.2963911138362507,-1.1146914082952402,0.818300294458997,7
OG0000370,-0.480199625229868,-0.669326512024302,1.1495261372541627,6
OG0000371,0.5296164425364358,-1.153419394867954,0.6238029523314976,7
OG0000372,1.1196097490728496,-0.3151510224601148,-0.80445872661273,1
OG0000373,-1.0991655971211303,0.24319049679854385,0.8559751003225656,4
OG0000374,0.7448212750147027,0.3917431109059571,-1.136564385920655,3
OG0000375,0.09658821428428468,0.9482012704919093,-1.0447894847761927,8
OG0000376,-0.9438411614163116,1.0480046861235282,-0.1041635247072275,5
OG0000377,-0.3803593459653063,1.1343698423620103,-0.7540104963967228,9
OG0000378,-0.598402076641477,-0.5560394050654434,1.1544414817069055,6
OG0000379,-0.6172367940973528,-0.5365230437819779,1.1537598378793326,6
OG0000380,0.3047943212597744,-1.116930890623735,0.8121365693639605,7
OG0000381,-0.47687628762160544,-0.6722987856744165,1.1491750732960322,6
OG0000382,-0.5660869306507411,-0.5885408336439444,1.1546277642946727,6
OG0000383,0.22845353794551387,0.8660062317725419,-1.094459769718056,8
OG0000384,1.057055320666863,-0.9309895054658696,-0.1260658152009933,10
OG0000385,-0.2891425098128469,-0.8235699831184556,1.1127124929313026,2
OG0000389,0.6199546397344223,0.5336708197643666,-1.153625459498789,3
OG0000390,-0.20231094587399728,-0.8833762486873868,1.0856871945613842,2
OG0000391,-0.20310656307179878,-0.882855573070697,1.0859621361424958,2
OG0000393,-0.42324379941513357,-0.7187804405154584,1.142024239930592,2
OG0000395,0.30184498125909687,-1.11615158543892,0.8143066041798267,7
OG0000396,-0.8368827513661935,-0.27055822181265854,1.1074409731788517,6
OG0000397,0.6359288952339469,0.5167186240664731,-1.152647519300407,3
OG0000398,-0.43343249542331347,-0.7101614162404621,1.1435939116637779,2
OG0000399,0.7262637276282505,-1.1405672299048624,0.41430350227661256,7
OG0000400,-0.038124955109859804,-0.9803923067391948,1.0185172618490432,2
OG0000401,-0.7417906930660211,-0.39546613851205936,1.137256831578071,6
OG0000402,-0.4782435487409463,1.149320835601449,-0.6710772868605027,9
OG0000404,-0.6423201078052201,-0.5098445545875305,1.152164662392721,6
OG0000405,0.42704784358858183,0.7155738149722795,-1.1426216585608553,8
OG0000406,-0.10656445114664309,1.0490146260273097,-0.9424501748806665,9
OG0000407,1.0460502882587075,-0.09954657817198974,-0.9465037100868243,1
OG0000408,0.7483738258869519,0.3873591871354908,-1.1357330130224523,3
OG0000409,0.27321429169605294,0.8349974358156073,-1.1082117275116632,8
OG0000410,-0.8484139545458591,1.102547099408487,-0.25413314486266597,5
OG0000411,0.18869525887442662,0.8922098065282867,-1.0809050654026329,8
OG0000412,0.5203255212096348,0.6325555678636055,-1.1528810890732284,3
OG0000413,0.4153240910542811,-1.1407372968024279,0.7254132057481616,7
OG0000414,0.4948412079831598,-1.150941015582464,0.6560998075992504,7
OG0000415,1.1441927979986855,-0.4374965076325425,-0.706696290366143,1
OG0000416,-0.43179959546977237,1.1433488971544206,-0.7115493016846482,9
OG0000417,-0.33762973906875204,-0.7874824793442428,1.125112218412995,2
OG0000418,0.6332518135786649,0.5195822643316491,-1.152834077910316,3
OG0000419,-0.934676066851157,-0.11984633927326992,1.0545224061244256,6
OG0000420,-0.09778254959289505,-0.9475167388938955,1.0452992884867907,2
OG0000421,-0.9194837841138772,-0.14516485948723104,1.0646486436011073,6
OG0000422,-0.9003717283827783,-0.17591162266409746,1.076283351046876,6
OG0000423,0.562629171058679,-1.1545764660127147,0.5919472949540475,7
OG0000424,0.36819154900297907,0.7637049626960016,-1.1318965116989652,8
OG0000425,-0.5431267532170794,1.154037170811464,-0.6109104175943847,9
OG0000426,0.12111663648215008,-1.0550421392635376,0.9339255027813882,2
OG0000427,0.842127536308564,-1.1052537340578699,0.2631261977493001,10
OG0000429,0.039878545670920036,0.9794641873328342,-1.0193427330037739,8
OG0000430,-0.08365045130106186,-0.9555472982831557,1.039197749584212,2
OG0000431,-0.20433873212252743,1.0863869547660818,-0.8820482226435455,9
OG0000432,-0.24538677138516976,1.0998520213919614,-0.8544652500067974,9
OG0000433,-1.0507399673278368,0.11069041966910588,0.9400495476587252,4
OG0000434,-0.02075808712860139,1.0102174436890758,-0.9894593565604757,8
OG0000435,-1.0209552467809744,0.9776368982131133,0.043318348567815634,5
OG0000436,0.7808145588500484,-1.1271205672893438,0.34630600843928827,7
OG0000437,0.5241486544044057,0.62896503279518845,-1.1531136871995746,3
OG0000438,-0.8652180856279942,-0.22962071204957868,1.0948387976775729,6
OG0000439,-0.5521002262039284,1.1543376543828285,-0.6022374281788876,9
OG0000440,0.38080551956168246,0.7536525178398737,-1.1344580374015498,8
OG0000441,-0.09989292281230332,-0.946304537579053,1.0461974603913498,2
OG0000442,-0.7874825462063255,1.1251121978501764,-0.3376296516438509,5
OG0000443,-0.5437483164439194,-0.6103125149222753,1.1540608313662026,6
OG0000444,0.5334273225898296,0.6201862590094941,-1.153613581599339,3
