ID,AtSC_At,LjSC_At,Mock_At,AtSCMloti_Lj,LjSC_Lj,Mock_Lj,cl
RBH5817,-0.01879309343834003,-0.9904710018737739,1.009264095312114,-0.9087127675631065,1.0713497626365045,-0.1626369950734012,6
RBH2557,-0.11846094570626121,1.0539541798475822,-0.935493234141321,0.48884911622625266,0.6615389655309508,-1.1503880817572176,9
RBH9342,-0.6394313777434588,1.1523894754579451,-0.5129580977144862,0.6521807017036876,0.49913401212101716,-1.1513147138247048,9
RBH11135,-1.1544894266019348,0.5963659815179836,0.5581234450839956,0.8714814387337935,0.22030049614998665,-1.0917819348837692,8
RBH6534,-1.1297850095809439,0.358278434372611,0.771506575208337,0.41446022531739024,-1.1405934080707427,0.7261331827532926,2
RBH4811,-0.5138949349720211,1.1524551429738203,-0.6385602080017931,0.12576193470916644,0.9311703149410879,-1.0569322496502425,9
RBH5812,-1.033125930665691,0.9632038821100843,0.06992204855560664,-0.13663773879228033,1.0612929860040703,-0.92465524721179,9
RBH2444,0.05790718943662645,0.9697881477049585,-1.0276953371415756,-0.8356580828636642,-0.2722844828585289,1.1079425657221988,4
RBH11219,0.531872198388138,0.6216640210381935,-1.1535362194263314,0.25611280875845127,0.8470357306995051,-1.1031485394579519,9
RBH2420,0.6933277985779783,-1.146334095550711,0.45300629697273276,0.7644801859110072,-1.1316915817205262,0.36721139580950596,3
RBH4931,0.8795663507230953,-1.087681528505573,0.20811517778249006,1.1056941922300978,-0.8410835701280895,-0.26461062210202124,3
RBH5322,-0.5603258923097786,-0.5942089259941771,1.1545348183039337,-0.4148198410890154,1.1406533906953367,-0.7258335496063241,6
RBH1509,-0.8640039285843372,-0.23141563311019436,1.0954195616945315,-1.0553478729560708,0.9334825739974009,0.12186529895866226,6
RBH4166,0.36224125465127693,0.7683981745269113,-1.1306394291781883,-0.8847086138920307,-0.20027155728522109,1.0849801711772404,4
RBH9078,0.7476153396690337,0.3882969672847349,-1.1359123069537687,-0.8223555547732218,1.1131738643772862,-0.29081830960406446,9
RBH3851,0.08066399124784362,0.9572250154721808,-1.037889006720011,-0.9139309592438731,1.068150927175849,-0.1542199679320023,9
RBH2586,0.014500690961069452,0.9926708001460834,-1.0071714911071432,-0.2677697473469786,1.1066256005911537,-0.8388558532441696,9
RBH697,-0.41028144523302706,1.1398876679301433,-0.729606222697064,-0.49771820087093316,-0.6534753411056434,1.151193541976615,7
RBH1929,0.01396725327186273,-1.0069104673983027,0.9929432141264529,0.37320316682922633,-1.1329310964286994,0.7597279295994731,10
RBH7882,-0.5103763941882469,-0.6418273837023042,1.1522037778905512,1.141124137421213,-0.7234567293303876,-0.4176674080907811,3
RBH12105,0.38084400939029045,0.7536216279742596,-1.13446563736455,0.9566047240907262,0.08176955421681478,-1.0383742783074363,1
RBH12411,-0.738618335171531,1.1379652780872884,-0.39934694291575157,-0.27590313553470536,-0.8330829809751698,1.10898611650987,2
RBH8140,0.2469116291922754,-1.100326320613818,0.8534146914215116,-0.22904313680963762,-0.8656082347897973,1.0946513715994206,10
RBH1406,0.8133327202977191,-1.116502548695084,0.3031698283973751,-0.928512919430023,-0.1302162636614731,1.0587291830914936,10
RBH860,0.38940769564911754,0.7467159495702679,-1.1361236452194001,0.6561848828576722,-1.1509326747863224,0.49474779192863966,7
RBH10783,-0.2727631804273846,-0.8353180473041744,1.108081227731559,-1.1419671777899398,0.7190822844930738,0.4228848932968662,6
RBH2508,0.31995863897715865,0.8008639830368184,-1.120822622013977,-0.14783528523120615,1.0656880527057948,-0.9178527674745767,9
RBH11154,-0.36437325212017724,-0.7667201659139831,1.1310934180341603,1.1528866321451827,-0.6324728624360793,-0.5204137697091141,3
RBH902,-0.9076400656699449,-0.1643564253005728,1.0719964909705046,-0.9113712537537677,-0.15835983428496653,1.0697310880387292,6
RBH7221,0.731100992277328,0.4084769609442962,-1.1395779532216384,0.9768155148034398,-1.0216746582398157,0.04485914343639156,7
RBH1099,0.6869901185950751,-1.147257109107405,0.4602669905122944,1.1228633897304314,-0.7946340876537914,-0.3282293020766295,3
RBH8006,-0.7004319596633384,1.1452293774619589,-0.444797417798564,0.5311588368975395,-1.1534998639219147,0.622341027024394,2
RBH8932,-1.0432729159655316,0.9502227586382845,0.09305015732724699,-0.10184943851566805,1.0470271331217487,-0.9451776946060965,9
RBH8243,0.4886883143890598,0.6616844287422902,-1.1503727431313595,0.17169704617366896,-1.0747317787097759,0.903034732536107,7
RBH1114,0.7756498409690425,0.3529689058622802,-1.1286187468313131,-1.1268454093529707,0.7817448692981757,0.3451005400547995,4
RBH337,-0.20167641453745996,-0.8837911483085642,1.0854675628459582,0.9731888060749472,0.05162271002919558,-1.0248115161041373,8
RBH9143,0.8434450972707707,0.26124910225312836,-1.1046941995239383,1.1546123657222336,-0.5896639209630951,-0.5649484447591091,1
RBH11743,-0.9077313950879335,-0.16421017626020096,1.0719415713481346,1.0961548415286568,-0.23369958670954774,-0.8624552548190958,8
RBH4174,0.8905951838595416,-1.081795953172473,0.19120076931291355,-0.49668180946445756,1.151103545247627,-0.6544217357831695,5
RBH816,0.1627376225316395,-1.0713876745505404,0.9086500520188918,1.1278073973858678,-0.7784680382307237,-0.34933935915513925,3
RBH9879,0.024909505059254114,-1.0122220441621734,0.9873125391029194,1.1321202557848804,-0.7628539154752388,-0.36926634030963906,3
RBH1345,0.3041943773965679,0.8125785783707536,-1.1167729557673214,-1.0956845930377,0.8634471989441163,0.23223739409356436,4
RBH11452,-1.1527994023339079,0.5190398416488878,0.6337595606850299,0.6236186069900832,-1.153429689869928,0.5298110828798407,2
RBH5327,-1.0153683440626897,0.9838882715585806,0.031480072504046885,-0.5056583248403255,-0.6461882144362414,1.1518465392765558,2
RBH760,-0.42858631044653817,-0.7142731218261226,1.1428594322726606,0.4281615203470626,0.7146324810212784,-1.142794001368341,8
RBH11906,-0.2216205989486881,-0.8705985004613463,1.0922190994100405,-0.6871326537742092,1.1472369914555671,-0.46010433768134784,6
RBH2630,-0.044318769732675574,-0.9771037861687165,1.0214225559013965,0.10068200518907049,0.9458504199610547,-1.0465324251501262,8
RBH12460,0.2707202723750524,0.8367678906658729,-1.1074881630409252,-0.5626679844605491,-0.5919091322472833,1.1545771167078323,7
RBH11690,-0.9141922498216732,-0.15379617146758712,1.0679884212892479,1.1135946809141832,-0.8212404628477542,-0.2923542180664486,3
RBH1989,-0.10163724125701397,1.0469372899607545,-0.9453000487037406,-1.117351124764185,0.8109548678971218,0.30639625686710403,4
RBH3954,-0.6453467468385456,-0.506570669223591,1.1519174160621366,0.9863690926719034,-1.0130951249609725,0.026726032289084795,3
RBH920,0.9807194160579188,-1.0182252877225593,0.03750587166466588,0.03556972271615863,-1.0173102968120413,0.9817405740958719,10
RBH11104,0.7547827111422233,0.37939612729351213,-1.1341788384357558,-0.9743903847394986,-0.04938894231504468,1.0237793270545235,4
RBH1665,-1.1382711178902194,0.7372252571205664,0.4010458607696439,0.8336978368197762,-1.1087383153957922,0.27504047857602243,2
RBH308,-0.3131223568440855,1.1190921089553445,-0.8059697521112591,-0.9426896473745646,-0.106151645176026,1.0488412925506139,4
RBH4491,-0.626973208509169,1.1532356422765344,-0.5262624337673623,0.9350809141005468,-1.0542412010958762,0.11916028699533432,2
RBH10439,0.7527460218723753,0.38193436072551873,-1.134680382597894,0.7466311366343523,-1.1361435039331116,0.3895123672987634,7
RBH9483,-0.9774502001147334,1.021119061069088,-0.043668860954369115,-0.19271757704325362,-0.889615324538096,1.0823329015813739,2
RBH11045,-0.5848532941991383,-0.5698145999991268,1.154667894198263,-0.5075750893891626,-0.6444193615768455,1.151994450966008,10
RBH3865,-0.11400174191933557,1.0521152875618514,-0.9381135456425302,0.8092130755321325,-1.117965247526349,0.3087521719942657,7
RBH1361,0.21284614460125778,0.8764413074823998,-1.0892874520836644,-0.03223941134974248,-0.983490450969641,1.0157298623193836,7
RBH7372,-0.1059859129580861,1.0487716666806663,-0.9427857537226038,0.9820914538046444,0.03490320814074778,-1.0169946619453631,1
RBH4404,1.150049778476406,-0.6646860863625819,-0.4853636921138243,-0.47558265772463937,-0.6734527941660137,1.1490354518906531,10
RBH12229,-0.2148750578576371,1.0899707508266878,-0.8750956929690508,-0.3260674321695439,-0.7962681249740108,1.1223355571435547,7
RBH12292,-0.9748348404387402,-0.048560914604041494,1.0233957550427863,0.16985190618341703,-1.0740481636776307,0.9041962574942285,2
RBH8585,0.3222586477431188,0.7991373177265346,-1.1213959654696535,1.1236158256468016,-0.7922761476564079,-0.3313396779903938,1
RBH7272,0.0802138571508355,0.9574773048809617,-1.0376911620317846,-1.026664665986831,0.05565368185198899,0.9710109841348173,4
RBH7521,-1.0311636816260388,0.9656108357362078,0.06555284588983103,-1.0312563164236392,0.9654979253414356,0.0657583910822822,9
RBH10336,0.26059355834333575,-1.1044981177113298,0.8439045593679939,1.090574128554783,-0.2166747507600226,-0.8738993777947536,3
RBH1032,-0.22409463109601105,1.0930346738944177,-0.8689400427983892,0.9796724260789842,0.03948547854836289,-1.0191579046273076,1
RBH6974,0.7762522702264777,0.3521942750647833,-1.1284465452912826,0.03504671039083051,0.9820159367126476,-1.017062647103492,9
RBH3229,0.10169219331234475,0.9452683663271203,-1.046960559639465,-0.475621652749704,-0.673418032132596,1.1490396848822506,7
RBH11815,-0.49798521014134917,1.1512165505855045,-0.6532313404441714,-1.1513192850968474,0.6521313878081542,0.4991878972886813,4
RBH9978,-0.11859054816482135,1.054007398978093,-0.9354168508132631,0.04244433301807671,0.9781020346119006,-1.0205463676299629,9
RBH3116,-0.447593023935232,-0.6980198274912756,1.1456128514265038,0.28051435008255265,-1.1103003568369747,0.829786006754422,10
RBH6527,0.1941684730739611,-1.0828448327509408,0.8886763596769713,-1.1535532455992403,0.6213432266145144,0.532210018984726,6
RBH11866,0.9818673626432637,0.03532895428150517,-1.0171963169247797,0.8648204309255526,-1.0950294248812051,0.2302089939556635,7
RBH5634,1.137510739405848,-0.7406622872550422,-0.3968484521508057,0.7653622558742051,-1.1314571044229678,0.3660948485487627,3
RBH455,0.5046377317088365,0.6471285032572113,-1.1517662349660378,0.4797744317790426,0.6697074031349771,-1.1494818349140197,9
RBH11502,-0.768124870652287,1.1307137175952195,-0.3625888469429326,1.0269358578136178,-0.9706900389938612,-0.05624581881976249,2
RBH2603,-1.130633278422541,0.76842078070676,0.3622124977157893,-0.7448473307189339,-0.39171103509632266,1.1365583658152565,2
RBH6198,-0.524889971768366,1.1531569977896867,-0.628267026021325,-0.38835805867154377,-0.7475659009392215,1.1359239596107653,7
RBH1508,-0.11562221686350897,1.0527852926323678,-0.9371630757688588,-0.15041565007752128,-0.9162715490072941,1.0666871990848725,7
RBH3666,0.5283310483626363,0.6250193427063434,-1.1533503910689797,-0.38074808761685003,1.13444669479037,-0.7536986071735284,9
RBH11984,0.26286933889467035,0.8423079983051823,-1.1051773371998703,0.9144711454617173,-1.067814718369202,0.15334357290749764,7
RBH3631,-0.6196288204281418,-0.5340132343147753,1.1536420547429356,-0.30528253397572713,1.1170591903162406,-0.8117766563405134,8
RBH10458,-0.2464596738431155,-0.8537262633597491,1.1001859372028646,-0.09925180890734622,-0.9466731514635072,1.0459249603708534,10
RBH588,-0.4680229860101615,-0.6801634702402509,1.1481864562504085,-0.6856589311373746,1.1474435796716307,-0.4617846485342561,6
RBH10892,-0.5642375597273361,1.1546020072925571,-0.5903644475651788,-0.9836809325703149,-0.031875933279707704,1.0155568658500336,4
RBH8722,0.9635760767826064,0.06924812937737866,-1.0328242061599708,-1.1043258890696732,0.8443071692729902,0.260018719796683,4
RBH4646,-1.1313448965816608,0.7657825273322758,0.3655623692493849,-0.6220628502428244,1.1535148717011208,-0.5314520214583062,9
RBH11578,1.0663901490101915,-0.1496471145698142,-0.9167430344403772,-1.1336258767138634,0.3766307132843879,0.7569951634294754,4
RBH7070,-0.5947264267076177,-0.5597980072060643,1.154524433913682,-1.1539759351925145,0.5415668475203946,0.6124090876721077,6
RBH9396,-0.9335455478345079,-0.12175890117659222,1.0553044490111076,0.9293841414411621,-1.058142859100086,0.12875871765891764,2
RBH7246,0.20116328797369443,-1.0852897218854238,0.8841264339117294,1.1015705234694695,-0.8506298654337213,-0.2509406580357364,3
RBH152,1.1161786322618987,-0.30194688375890455,-0.8142317485029943,0.18699743610511113,-1.080298580824937,0.8933011447198207,7
RBH151,-0.6535365648924891,-0.4976511913420655,1.1511877562345545,1.0275402890761862,-0.0575676503056261,-0.9699726387705566,8
RBH10169,-1.1490621406172021,0.4758287514393869,0.6732333891778152,0.40262246273600205,-1.1385525900239517,0.7359301272880111,2
RBH9857,-1.1377379365622138,0.7396445250226124,0.3980934115395917,-0.39466127110528565,1.1371081947745916,-0.7424469236693151,8
RBH4464,1.039343385726559,-0.08398373697078967,-0.9553596487558362,-0.6225836268583814,-0.5309030694072596,1.1534866962656372,7
RBH7497,0.5445444450767525,-1.1540905204331537,0.6095460753563953,-1.0087868665115953,0.9909751771234517,0.017811689388148713,5
RBH1838,0.6401528319181212,0.5121815151178425,-1.1523343470359637,0.7233773002695715,-1.1411397140836608,0.4177624138140808,7
RBH7361,-0.712565180135933,1.1431676820880008,-0.430602501952082,0.4505112794156924,0.6954938866778049,-1.1460051660935202,9
RBH10245,0.9653760445782125,-1.0313562457319214,0.06598020115369473,1.0607309099085969,-0.9255077743448658,-0.13522313556375304,3
RBH8610,0.44003299090754555,-1.1445586660359257,0.7045256751283246,0.5334839161212915,-1.1536163479434036,0.6201324318221184,3
RBH4998,-0.10407765122554319,-0.9438908314847875,1.0479684827103968,-0.2512440498492554,1.1016636841592675,-0.850419634310012,8
RBH1023,-0.06442035640476687,1.0306527219977375,-0.9662323655929443,0.8189316711482086,-1.1144574585688756,0.2955257874206671,7
RBH507,-1.1413122463812102,0.7224940868070916,0.4188181595741311,0.6401994718907986,0.5121312879554427,-1.1523307598462527,8
RBH6812,0.37634524830327737,-1.133568409291211,0.7572231609879201,-1.154514601573838,0.5593122160946552,0.5952023854791647,6
RBH9973,-0.7954796976246238,1.1225908942004372,-0.3271111965758738,-0.3401810436197638,1.125709506118654,-0.7855284624988865,9
RBH8463,1.1102331645309227,-0.8299560632025011,-0.2802771013284159,0.6411497847150309,-1.152257052301992,0.5111072675869459,3
RBH479,-0.4725971441565227,-0.6761097545504107,1.1487068987069253,-0.9417995035289171,-0.10768496231337868,1.049484465842278,10
RBH3909,-0.24826461318526102,1.1007455930985943,-0.8524809799133333,-0.4266994638635643,1.1425675081575184,-0.715868044293965,9
RBH6400,-0.44129427299456203,1.1447383243497844,-0.7034440513552224,-0.5194730544997248,-0.6333540668314684,1.1528271213311934,4
RBH4699,-0.3242119172004444,1.1218793561055442,-0.7976674389051,-0.5622114246394413,-0.5923579306006173,1.1545693552400587,4
RBH9826,0.026954557620980202,-1.0132047861181475,0.986250228497178,-0.5699512294204605,1.154669064761212,-0.5847178353407515,6
RBH111,-0.30491334703010564,-0.8120488412966427,1.1169621883267484,-0.5761613162192202,1.154699722791093,-0.5785384065718618,6
RBH11455,-0.5498535086043763,1.1542707366586935,-0.6044172280543086,-1.0774439736534105,0.17908903126165251,0.898354942391765,4
RBH10911,0.27273604004080054,0.8353373310748625,-1.1080733711156443,0.6272081367485128,0.5260133831460032,-1.1532215198944888,1
RBH5028,-0.5204367963250002,-0.6324512808191644,1.1528880771441645,-1.0003113732983606,6.230377287449338e-4,0.9996883355696095,6
RBH6979,-0.5451362194580133,1.154112139642583,-0.6089759201845699,0.3455233813671449,0.7814186878070338,-1.126942069174165,9
RBH5909,-0.00386061550554561,1.0019247186051312,-0.9980641030995687,-1.0874492056529308,0.880014163835438,0.20743504181749292,4
RBH8001,0.914482366556372,-1.067807724240834,0.15332535768446195,0.8671777124680029,-1.0938934156980966,0.22671570323008683,3
RBH2682,-0.4363831239679638,-0.7076471533638713,1.1440302773318416,-1.065877586441914,0.917553831981235,0.1483237544606792,6
RBH8954,0.8688555941542856,0.2242204150817495,-1.0930760092360328,-0.5421243398494425,1.1539981246276103,-0.6118737847781714,9
RBH2525,0.354399530887398,0.7745358750469191,-1.1289354059343233,-0.9140893434670835,1.0680524491962622,-0.15396310572920283,9
RBH10757,1.1024643734306232,-0.2538616619702259,-0.8486027114603973,-0.9103197661781237,-0.16005426050571497,1.0703740266838386,4
RBH8457,-1.0355762360537808,0.07542356871205115,0.9601526673417213,1.086270980822773,-0.8822689702784644,-0.20400201054427994,2
RBH3674,0.4161553480499997,0.7247197556010919,-1.1408751036510862,-0.45380565612767143,1.1464382106619728,-0.6926325545342987,9
RBH9621,-0.25621537787213516,-0.8469642366706553,1.1031796145427695,0.47628567206216926,0.6728258620816528,-1.149111534143822,8
RBH372,0.14128902200595367,-1.0631303089846986,0.9218412869787838,-1.1546437042762514,0.5674003032967191,0.5872434009795323,6
RBH12067,0.19816090899373703,-1.0842450045138095,0.8860840955200725,-0.7928373775328972,1.123437718496807,-0.33060034096390084,6
RBH5268,-0.9423159513392325,1.049111681331866,-0.10679572999264575,0.9197558285841827,-1.064474401082304,0.14471857249812128,2
RBH8373,-0.7682663064529786,1.130675289865019,-0.36240898341204697,0.0739972403291558,-1.0349431608669917,0.960945920537836,2
RBH5546,1.1118610046600281,-0.28607159523726217,-0.825789409422766,-0.9230362775508325,-0.13931713211321764,1.0623534096640586,4
RBH9310,-0.6861360345892836,1.1473770415686326,-0.461241006979329,-0.018135349863727487,1.0089443332322605,-0.9908089833685549,9
RBH2069,0.9338981860249422,-1.055061015697679,0.12116282967273671,0.2495183684566612,0.8516144316851944,-1.1011328001418492,5
RBH10307,-0.6774207129253335,-0.47112041800493765,1.148541130930271,0.2804547598092397,-1.1102834843518092,0.8298287245425695,2
RBH60,0.08002050021808042,0.957585629823625,-1.0376061300417125,-1.1530895411928828,0.5237396335954987,0.6293499075973877,4
RBH11465,0.5666875382061163,0.5879477581892913,-1.1546352963953934,1.1145195424419276,-0.8187643450552986,-0.29575519738662914,1
RBH8642,0.3999733806353306,-1.1380783548618902,0.7381049742265652,-0.5411759887601518,1.153960176357812,-0.6127841875976562,5
RBH2539,0.6358467069167465,-1.1526533840535034,0.5168066771367569,0.5555916604871092,0.598838888495033,-1.154430548982142,5
RBH11270,0.5772908044840233,-1.1547005363377814,0.5774097318537581,0.7161262800218168,0.42639359129845467,-1.142519871320285,5
RBH10149,1.0412443314499424,-0.08835178544484855,-0.9528925460050938,0.5839715065767781,-1.1546751293849309,0.5707036228081448,7
RBH8667,1.0347484612719517,-0.9611891880467234,-0.0735592732251281,-0.27608171870694437,-0.8329556202729176,1.1090373389798827,10
RBH3526,-0.931017458645853,-0.12601884296129345,1.0570363016071465,0.8000650158069388,-1.121088662347341,0.32102364654039456,2
