ID,AtSCMloti_Lj,LjSC_Lj,Mock_Lj,cl
OG0000128,0.1334783703530611,-1.0600355374732269,0.9265571671201611,7
OG0000129,-0.5862592039903202,1.154654476448868,-0.5683952724585478,8
OG0000131,-0.5468227044508691,-0.6073489428735089,1.154171647324378,5
OG0000132,-0.4144881159810052,1.1405980644011933,-0.7261099484201881,8
OG0000133,0.24742672888289435,0.8530593882373613,-1.1004861171202525,6
OG0000134,-0.7071310955926013,-0.43698755619766944,1.1441186517902748,5
OG0000135,-0.30977690240272454,-0.8084540128545569,1.1182309152572814,5
OG0000136,-1.0267092006889686,0.9709583185499467,0.05575088213902181,2
OG0000137,0.8570416086545238,0.24163571528300085,-1.0986773239375327,1
OG0000138,-0.7002507646772825,-0.4450077196805413,1.1452584843578353,5
OG0000139,-1.136812689488217,0.7437422559657573,0.3930704335224576,2
OG0000140,-0.8947633197352078,1.0794805059686885,-0.18471718623348204,8
OG0000141,-1.1352243573432743,0.750503523111204,0.3847208342320703,2
OG0000142,0.11620760116243656,-1.053026835330165,0.9368192341677286,7
OG0000143,1.0620872249248021,-0.1386432493271852,-0.923443975597617,1
OG0000144,-1.1126713149104188,0.8236779637436723,0.28899335116676456,2
OG0000145,0.7734023536103172,-1.1292552822900812,0.355852928679772,10
OG0000146,-0.9210838989673794,1.0636201685376427,-0.14253626957026336,8
OG0000147,-0.11317283017584463,-0.938598961051866,1.0517717912277107,7
OG0000148,-0.9193378856938971,-0.14540410145919827,1.0647419871530936,3
OG0000149,0.15878657769124938,-1.069893221737512,0.9111066440462545,7
OG0000150,0.9995684580038363,8.62526028873707e-4,-1.000430984032723,1
OG0000151,0.08723481114801677,0.9535247938103016,-1.0407596049583168,9
OG0000153,0.5521640549821464,0.6021754189841912,-1.1543394739663402,6
OG0000154,-0.9799735710071583,-0.03891665567983335,1.0188902266869457,3
OG0000155,-0.8863868935544541,1.0840824435630703,-0.19769555000861164,8
OG0000156,1.0752502330508766,-0.9021490557160305,-0.17310117733484603,4
OG0000157,-1.1017693653466394,0.8501808556988188,0.2515885096479716,2
OG0000158,0.35517004463353025,-1.1291052162938882,0.773935171660358,7
OG0000160,-0.8984934074987716,1.0773646843158826,-0.1788712768171144,8
OG0000161,-1.145370271584534,0.6995520177109856,0.44581825387354845,2
OG0000162,-0.23049678750918048,-0.8646257936852898,1.0951225811944665,7
OG0000163,0.2671911503409095,-1.1064556200302642,0.8392644696893492,7
OG0000164,0.13563139285547626,0.9252618906489503,-1.0608932835044314,9
OG0000165,0.4283316919491968,0.7144885414343782,-1.1428202333835855,6
OG0000166,-1.0797586393691536,0.8942674692194478,0.18549117014973582,2
OG0000167,-0.5224295948725713,1.1530110122751716,-0.6305814174025943,8
OG0000168,1.140298190817441,-0.41270060537510495,-0.7275975854423191,1
OG0000169,-0.09400222485629035,-0.9496797222885451,1.043681947144828,7
OG0000170,-0.6563765250797698,1.1509138504445975,-0.49453732536482753,8
OG0000171,0.23341103996590246,-1.0960621786199005,0.8626511386539945,7
OG0000172,-1.0636430969878692,0.14259472301482454,0.9210483739730392,3
OG0000174,-0.0054030130655736515,-0.9972875462009683,1.002690559266549,7
OG0000175,-0.17430150664343122,1.0756922236639443,-0.9013907170205097,9
OG0000176,-0.015068888217871206,-0.9923804004933132,1.0074492887111532,7
OG0000177,1.1482828299847871,-0.46885653112207154,-0.6794262988627291,1
OG0000178,1.1101806158022498,-0.2800916711359605,-0.8300889446662943,1
OG0000179,-0.5006755408344261,-0.6507687727327337,1.151444313567133,5
OG0000180,-0.04869011370768235,-0.9747655249239466,1.0234556386316291,7
OG0000181,-0.5297001941593796,-0.6237236355000194,1.153423829659399,5
OG0000182,0.7530712411446394,0.3815295344906567,-1.134600775635296,6
OG0000183,-0.00969828131163763,-0.9951155874744875,1.004813868786108,7
OG0000184,-0.5001218144938819,1.1513980406218567,-0.6512762261279741,8
OG0000186,-0.4867231855133101,-0.6634600024387955,1.1501831879521147,5
OG0000187,0.5977353616594024,-1.1544577275614456,0.5567223659020412,10
OG0000188,-0.6495407182668133,-0.5020141602458055,1.1515548785125835,5
OG0000189,-1.1537537956970125,0.5363906756729058,0.6173631200241069,3
OG0000190,-0.22207733338443184,1.0923700294324712,-0.8702926960480375,9
OG0000191,-1.11420080011523,0.29457910041332747,0.8196216997019152,3
OG0000192,0.26135389761143896,0.84337161525692,-1.104725512868352,6
OG0000193,0.7392970359013569,0.3985180782578529,-1.1378151141592099,6
OG0000194,-0.6382341693787015,-0.5142452967379153,1.1524794661166042,5
OG0000195,-0.9911607277199973,1.0086108784194876,-0.017450150699490352,2
OG0000196,0.26696496395477576,-1.1063890967228425,0.839424132768077,7
OG0000197,-1.1542444944807344,0.6052244752781138,0.5490200192026206,2
OG0000198,-1.1195532233430534,0.8046243910705483,0.3149288322725128,2
OG0000201,-1.0482126189270822,0.10465699292870721,0.9435556259983551,3
OG0000202,-0.05469222817377839,1.0262237693245313,-0.9715315411507435,9
OG0000203,0.9027916862717342,-1.0748742937650577,0.17208260749334028,10
OG0000204,-1.0829659285919668,0.19451236304609484,0.8884535655458666,3
OG0000205,1.126681673023969,-0.344385805160939,-0.7822958678630241,1
OG0000207,-0.1613515399400919,-0.9095132324023399,1.0708647723424318,7
OG0000208,-0.48649663246890884,-0.6636644524193457,1.1501610848882609,5
OG0000209,0.9270109921990852,-1.059733611217028,0.1327226190179546,10
OG0000210,-0.40898646902606517,-0.7306792368072066,1.1396657058332629,5
OG0000211,1.152792928788493,-0.5189391106313672,-0.6338538181571317,4
OG0000213,-0.28448229297679173,-0.8269349823638406,1.1114172753406264,5
OG0000214,1.1231951769825255,-0.7935985492702972,-0.32959662771222825,4
OG0000215,-0.49376103896224294,-0.6570829904584028,1.1508440294206548,5
OG0000216,-0.39559922540343967,1.1372813526228094,-0.7416821272193574,9
OG0000217,-0.48864943875140454,-0.6617195921819407,1.1503690309333363,5
OG0000218,0.8819251183460924,0.20452645252481932,-1.0864515708708988,1
OG0000219,0.8617151448007482,-1.0965040678585622,0.23478892305781993,10
OG0000220,1.0211874002803283,-0.04381514436498777,-0.9773722559153089,1
OG0000221,0.7866067664016362,-1.1253808014349607,0.33877403503333525,10
OG0000222,-0.014762173936297066,1.007299362961497,-0.9925371890251956,9
OG0000223,0.8323264521369923,-1.1092898435091951,0.2769633913722029,10
OG0000224,-1.1343095643013774,0.7542546465301538,0.38005491777122374,2
OG0000225,-0.9847119072623228,-0.02990532654558792,1.0146172338079027,3
OG0000226,-1.0116595121418732,0.023741824652124124,0.9879176874897296,3
OG0000227,0.7841808343242972,-1.1261171975379303,0.34193636321363585,10
OG0000228,1.151735086279598,-0.5042454915467313,-0.647489594732859,4
OG0000229,-1.151778273377032,0.5047898629055233,0.6469884104715061,3
OG0000230,-1.0665095872671415,0.14995598695599874,0.9165536003111456,3
OG0000231,1.0157458701072486,-0.032273055406795675,-0.9834728147004258,1
OG0000232,-0.6271872035167944,-0.5260355775872028,1.1532227811040159,5
OG0000233,-1.0291686638894015,0.9680255033783036,0.06114316051109803,2
OG0000234,-0.10295938502487127,1.047496521575316,-0.9445371365504448,9
OG0000235,0.4745374699868139,-1.1489214332200317,0.6743839632332178,10
OG0000236,-1.1507461188002284,0.6580624030282671,0.492683715771968,2
OG0000237,-1.0778351579762078,0.18016483799122232,0.8976703199850155,3
OG0000238,0.5807040898600019,-1.1546940316545267,0.5739899417945247,10
OG0000239,1.1462357579392097,-0.6939801576844257,-0.45225560025479505,4
OG0000240,1.1124736175335674,-0.8241954580372156,-0.2882781594963482,4
OG0000241,-0.5057451146192746,1.151853318660541,-0.6461082040412696,8
OG0000242,0.055344526207796764,0.9711784452425121,-1.0265229714503088,9
OG0000243,0.0026273711069136167,-1.0013110968955055,0.9986837257885933,7
OG0000244,-0.6970834640336157,-0.44867591902221127,1.1457593830558268,5
OG0000245,1.0689754299238126,-0.1563757637299995,-0.912599666193813,1
OG0000246,-0.7029003559581226,-0.4419276117248366,1.1448279676829731,5
OG0000247,0.021144939063259593,0.9892598507421426,-1.0104047898053752,9
OG0000248,1.1502195812038996,-0.6631222116648234,-0.4870973695390678,4
OG0000249,-0.2698437669158214,1.1072326650974587,-0.837388898181639,9
OG0000250,-0.9829050425824012,1.0162603508341355,-0.03335530825173327,2
OG0000251,0.18699554305673174,-1.0802979033472007,0.89330236029049,7
OG0000252,0.29518348901796615,-1.1143647431277826,0.8191812541098163,7
OG0000253,-0.7277274138406974,-0.4125444385537568,1.140271852394461,5
OG0000254,0.11588142672294036,-1.0528922806276824,0.9370108539047419,7
OG0000255,0.8757803672006057,-1.089623688431441,0.21384332123083524,10
OG0000256,0.07457984025424247,-1.035201933067504,0.960622092813274,7
OG0000257,-1.1403534855817892,0.7273245901865406,0.4130288953952794,2
OG0000258,0.175539607565558,-1.0761469507422803,0.9006073431767154,7
OG0000259,-0.7664942904143064,-0.3646598524013122,1.131154142815612,5
OG0000261,-0.25281812724809194,1.1021458344291022,-0.8493277071810066,9
OG0000262,0.8532783679802491,-1.100387668257608,0.2471093002773211,10
OG0000263,-0.6012797716968727,-0.5530854664230701,1.154365238119951,5
OG0000264,-0.4788535543266051,-0.6705317137205185,1.1493852680471426,5
OG0000265,-0.6246575767746069,-0.5287135314953272,1.153371108269934,5
OG0000266,0.8357657381642644,-1.10789861033957,0.2721328721753253,10
OG0000267,-0.09539093806280136,1.0442773405811554,-0.9488864025183668,9
OG0000269,0.07666120747318139,-1.0361243171120416,0.9594631096388537,7
OG0000270,0.8065951345332095,-1.1188765054072651,0.3122813708740556,10
OG0000271,0.9943062119233295,-1.0055981548096293,0.011291942886317956,4
OG0000272,0.028078587265324032,0.9856650100006088,-1.0137435972659377,9
OG0000273,-0.3880488548613319,-0.747816092339325,1.1358649472006568,5
OG0000274,-0.8645160131728321,1.0951750807561902,-0.230659067583358,8
OG0000280,-1.140634786284711,0.4147082249101344,0.7259265613745766,3
OG0000281,-1.1409543276921765,0.4166349830556094,0.7243193446365671,3
OG0000284,0.5003071903776414,-1.1514135668076242,0.6511063764299769,10
OG0000285,-0.14805334195719846,-0.9177193428533794,1.0657726848104458,7
OG0000286,-0.856298152602746,1.0990179944864706,-0.24271984188372472,8
OG0000288,-0.929357984568362,-0.12880251744406457,1.0581605020123854,3
OG0000289,0.33464000017448786,-1.124405185800828,0.7897651856263511,7
OG0000290,1.0790669460390496,-0.8954982107035727,-0.18356873533545515,4
OG0000291,-0.9764403559262503,-0.04556177516845233,1.0220021310947043,3
OG0000292,-0.23106809232337752,-0.864239219717985,1.0953073120413666,7
OG0000293,0.6082097491675467,-1.1541405654598391,0.5459308162923143,10
OG0000294,0.6923444865714234,-1.1464811423588273,0.45413665578738566,10
OG0000296,-0.5128061845971114,1.1523787408399726,-0.639572556242865,8
OG0000297,-0.529123832335985,-0.6242693262738136,1.1533931586097255,5
OG0000298,0.05222260495505755,0.9728654738535398,-1.0250880788085655,9
OG0000299,-0.502784128172383,1.1516176415629837,-0.648833513390645,8
OG0000300,-1.1153216806175485,0.29873389779730974,0.8165877828202388,3
OG0000301,-0.1835385561358002,1.0790560645735696,-0.8955175084377671,9
OG0000302,0.37955714214856406,0.7546536826543859,-1.13421082480295,6
OG0000304,-0.3999361069102991,1.1380716366441748,-0.7381355297338578,9
OG0000305,1.121404610580433,-0.7991111443182831,-0.32229346626214983,4
OG0000306,0.06706788824214664,-1.031845730976787,0.9647778427346471,7
OG0000308,-0.15700011520528517,-0.912213434214813,1.0692135494201074,7
OG0000309,0.7746746875371852,-1.1288960712924978,0.3542213837553127,10
OG0000310,-0.8835714509224831,1.0855839223646306,-0.20201247144213988,8
OG0000311,1.0385980127194114,-0.9563180288077763,-0.08227998391163249,4
OG0000312,-0.7407792775471892,-0.3967052357155381,1.1374845132627274,5
OG0000314,1.0465113494850804,-0.10063232405161472,-0.9458790254334257,1
OG0000315,0.6689217484536341,0.48065124740694226,-1.1495729958605863,6
OG0000316,-0.5497136821199133,-0.6045527056062311,1.1542663877261403,5
OG0000317,0.6902703182809088,0.45651636476209356,-1.1467866830430042,6
OG0000318,1.0819748889018614,-0.890269214429487,-0.19170567447237596,4
OG0000319,0.10698761235539227,0.9422045608501248,-1.0491921732055172,9
OG0000321,0.033140981194493636,0.9830175528106857,-1.0161585340051802,9
OG0000322,-0.6516356447789552,-0.4997294141997659,1.1513650589787212,5
OG0000323,1.0995912155832677,-0.8550403767215566,-0.2445508388617196,4
OG0000324,-1.0937109719506715,0.867553525221038,0.2261574467296336,2
OG0000325,-0.7231172664606852,-0.41807337240425557,1.141190638864935,5
OG0000326,0.8793962767532136,-1.08776961693776,0.20837334018454637,10
OG0000327,1.1208144017591908,-0.800888608907081,-0.3199257928521373,4
OG0000328,-0.1464617506948745,1.065154116675893,-0.9186923659810124,9
OG0000329,-0.30030774089990275,1.115742522810105,-0.8154347819102022,9
OG0000330,0.2764388190554488,-1.109139686630547,0.8327008675750981,7
OG0000331,1.145915146037272,-0.6960788894580842,-0.44983625657918885,4
OG0000333,-1.0071571693653671,0.9926857581599859,0.014471411205381183,2
OG0000334,-0.28656325890963985,1.1119978541472206,-0.8254345952376019,9
OG0000335,1.1434399229708418,-0.7110356351094838,-0.43240428786135815,4
OG0000336,-0.9729503553064768,1.0250155239428647,-0.05206516863638779,2
OG0000337,-1.1546714031359488,0.5702319641682979,0.5844394389676525,2
OG0000338,0.5344442492904682,-1.1536627646771904,0.6192185153867168,10
OG0000339,-0.8638368053059772,1.0954992043260574,-0.23166239902008026,8
OG0000340,-1.0485569386488351,0.10547510280435578,0.9430818358444795,3
OG0000341,0.9067957714591117,-1.0725029427658472,0.16570717130671342,10
OG0000343,-0.3553697543177984,-0.7737793908444233,1.1291491451622062,5
OG0000344,0.4894418104655202,0.6610025821662227,-1.150444392631743,6
OG0000345,-1.1477253096768372,0.6836121885294995,0.4641131211473299,2
OG0000346,0.6582377925802613,-1.1507284485193505,0.49249065593908836,10
OG0000348,-0.940807732554175,1.0501974569407855,-0.10938972438661057,2
OG0000349,0.35733059739125306,0.7722480165576691,-1.129578613948917,6
OG0000350,0.46798442428952497,-1.1481819812664642,0.6801975569769558,10
OG0000351,0.6722010042370172,-1.1491868182172729,0.4769858139802547,10
OG0000352,-0.04171250796753413,-0.9784910580200696,1.0202035659876039,7
OG0000353,-1.0234486580178102,0.048675051608334706,0.9747736064094417,3
OG0000354,1.0512513998017514,-0.11191943839258996,-0.9393319614091418,1
OG0000355,1.145694601179048,-0.6974984563076876,-0.44819614487138854,4
OG0000356,-1.1149113272973115,0.29720664982130995,0.8177046774760071,3
OG0000357,-0.43760839319452044,1.144209065103088,-0.7066006719085592,8
OG0000358,1.1057543431748444,-0.8409405316533567,-0.26481381152148775,4
OG0000359,-0.426195833611149,1.1424890258438372,-0.7162931922326904,8
OG0000360,0.9620547006755453,-1.034053628810203,0.07199892813464676,10
OG0000361,-0.3102798081356873,1.1183609744859802,-0.8080811663502929,9
OG0000362,-0.8597521158167503,-0.23767148684890121,1.0974236026656496,5
OG0000363,0.6082357623779481,-1.154139612101418,0.54590384972347,10
OG0000364,1.1537584912572991,-0.5364935069483987,-0.6172649843089182,4
OG0000365,0.6986124276088332,0.44690701579736736,-1.1455194434061713,6
OG0000366,-1.1200779867072266,0.3169978903063832,0.8030800964008434,3
OG0000367,0.05808682933215124,0.9696905039496551,-1.0277773332818747,9
OG0000368,0.4956479409556675,-1.1510126766571178,0.6553647357014443,10
OG0000369,-0.1058248135637373,-0.9428791535487298,1.0487039671124694,7
OG0000370,0.8968342972157003,0.18147663807623587,-1.0783109352919351,1
OG0000371,-1.153054364835745,0.5231490614325138,0.629905303403231,3
OG0000372,-1.1544062926905707,0.5546291890648049,0.5997771036257799,3
OG0000373,0.40877765902696483,-1.1396297712553998,0.7308521122284586,7
OG0000374,0.8443764970223724,-1.1042961933829423,0.25991969636057,10
OG0000375,-1.1463191217876607,0.6934274006016039,0.4528917211860567,2
OG0000376,-0.29241153117058,-0.8211988148922151,1.113610346062795,5
OG0000377,0.1537371802791803,0.9142286097100759,-1.067965789989262,9
OG0000378,-0.12879195016334172,-0.9293642953960035,1.058156245559328,7
OG0000379,-1.0665649434697695,0.9164657386203221,0.15009920484944234,2
OG0000380,0.9070359294655548,-1.0723591131658117,0.1653231837002637,10
OG0000381,-1.0463313968417698,0.10020830578261532,0.9461230910591544,3
OG0000382,0.7588947578107844,-1.1331443073358354,0.3742495495250474,10
OG0000383,-0.043739775939086734,-0.9774124164873098,1.0211521924263964,7
OG0000384,-0.5625709389016409,-0.5920045476840857,1.1545754865857354,5
OG0000385,0.6508555287754977,-1.1514364268706403,0.5005808980951426,10
OG0000389,-0.014771975200166012,-0.9925321798323928,1.0073041550325523,7
OG0000390,0.8195301659679348,-1.114234905120752,0.2947047391527965,10
OG0000391,0.42138633055839275,-1.1417276277530135,0.720341297194607,7
OG0000393,-0.9836565079069665,-0.03192255114299917,1.0155790590499563,3
OG0000395,0.871887269957785,-1.0915803036942489,0.21969303373646543,10
OG0000396,-0.7208644842268698,-0.4207628657407091,1.141627349967578,5
OG0000397,0.6086362695602351,0.5454885600227951,-1.1541248295830302,6
OG0000398,1.0370262586462031,-0.07870362037781171,-0.9583226382683879,1
OG0000399,0.15789965234388778,0.9116564401328184,-1.0695560924767042,9
OG0000400,-1.077147012835866,0.8988730131537537,0.1782739996821242,2
OG0000401,-1.0991277131391568,0.24306964348044247,0.856058069658699,3
OG0000402,-0.3558134543100287,1.129246618728459,-0.7734331644184305,9
OG0000404,1.0415144875026205,-0.9525392248964462,-0.08897526260613949,4
OG0000405,-0.4615529617584489,1.1474152579441068,-0.6858622961856579,8
OG0000406,0.41114896317726063,0.7288865382290456,-1.1400355014063122,6
OG0000407,-0.05995534851532874,-0.9686734245442572,1.028628773059604,7
OG0000408,0.2692160107952346,0.8378332805670546,-1.1070492913622894,6
OG0000409,1.1334968030769836,-0.3759900516276821,-0.7575067514492992,1
OG0000410,0.34574053168081653,-1.126991648875506,0.781251117194679,7
OG0000411,-0.04040590833777456,1.0195905276000108,-0.9791846192622363,9
OG0000412,-0.8948696263072201,1.0794207813005168,-0.1845511549932918,8
OG0000413,1.154441015251795,-0.5984209021575873,-0.5560201130942158,4
OG0000414,-0.8390572009191556,1.106541890134009,-0.2674846892148532,8
OG0000415,0.39022776202025006,0.7460512056306302,-1.1362789676508802,6
OG0000416,-1.0838475520568036,0.8868235628148783,0.197023989241921,2
OG0000417,1.1082375558959594,-0.2733036434265072,-0.8349339124694521,1
OG0000418,-0.6113406431521714,-0.54267923109823335,1.1540198742504046,5
OG0000419,-0.5164952458504088,-0.6361373589256981,1.1526326047761113,5
OG0000420,-0.3974175032240192,-0.7401972586458709,1.1376147618699066,5
OG0000421,1.0190200491032608,-0.9798275817873674,-0.03919246731589685,4
OG0000422,0.2440648561800221,-1.0994393338786757,0.8553744776986503,7
OG0000423,-0.0768942750608764,-0.9593331252765475,1.0362274003373944,7
OG0000424,-1.047783145529789,0.9441449010774443,0.10363824445234462,2
OG0000425,-0.24082316841813872,-0.8575982067259634,1.098421375144102,7
OG0000426,-0.23350738458699596,-0.8625857412061981,1.096093125793194,7
OG0000427,1.1470244906153386,-0.45839876457466566,-0.6886257260406728,1
OG0000429,-0.16384185533221948,-0.9079613303984394,1.0718031857306602,7
OG0000430,0.9134137320065847,-1.0684719480702138,0.15505821606366155,10
OG0000431,-0.3459537948961283,1.1270403014457888,-0.7810865065496605,9
OG0000432,0.9056924025554516,-1.073161406608855,0.1674690040533995,10
OG0000433,-0.26674614490072146,-0.8395785556563333,1.106324700557042,5
OG0000434,0.9208388870128104,-1.0637782158166753,0.14293932880386492,10
OG0000435,-0.9406548863150386,1.0503070019686302,-0.10965211565359675,2
OG0000436,0.6541984615842691,0.49692642393320957,-1.1511248855175218,6
OG0000437,0.862413208828066,-1.096174718633934,0.23376150980581623,10
OG0000438,0.019168561089819496,0.9902779223107275,-1.009446483400529,9
OG0000439,0.025017880515396752,-1.0122742023271945,0.9872563218117976,7
OG0000440,1.069621735278571,-0.9115495138713169,-0.15807222140725424,4
OG0000441,-0.2760304346118877,-0.8329921973804649,1.1090226319923489,5
OG0000442,0.679933319043953,-1.1482166278117398,0.46828330876779084,10
OG0000443,-0.7748983086761253,-0.3539343216095474,1.1288326302856726,5
OG0000444,-0.07018206649283099,-0.9630601868385291,1.0332422533313923,7
