ID,Gene,Chromosome,Start,End,Strand,Interpro_ID,Ontology_ID,Best_TAIR,Best_sport,Best_trembl_plants,Description,L_fSC_1,L_fSC_2,L_fSC_3,L_fSC_4,L_AtSC_1,L_AtSC_2,L_AtSC_3,L_AtSC_4,L_AtSCMloti_1,L_AtSCMloti_2,L_AtSCMloti_3,L_AtSCMloti_4,L_LjSC_1,L_LjSC_2,L_LjSC_3,L_LjSC_4,L_mock_1,L_mock_2,L_mock_3,L_mock_4,fullSC_vs_Mock_pvalue,fullSC_vs_Mock_padj,fullSC_vs_Mock_log2FoldChange,AtSC_vs_Mock_pvalue,AtSC_vs_Mock_padj,AtSC_vs_Mock_log2FoldChange,AtSCMloti_vs_Mock_pvalue,AtSCMloti_vs_Mock_padj,AtSCMloti_vs_Mock_log2FoldChange,LjSC_vs_Mock_pvalue,LjSC_vs_Mock_padj,LjSC_vs_Mock_log2FoldChange,fullSC_vs_AtSC_pvalue,fullSC_vs_AtSC_padj,fullSC_vs_AtSC_log2FoldChange,fullSC_vs_AtSCMloti_pvalue,fullSC_vs_AtSCMloti_padj,fullSC_vs_AtSCMloti_log2FoldChange,fullSC_vs_LjSC_pvalue,fullSC_vs_LjSC_padj,fullSC_vs_LjSC_log2FoldChange,AtSC_vs_AtSCMloti_pvalue,AtSC_vs_AtSCMloti_padj,AtSC_vs_AtSCMloti_log2FoldChange,AtSC_vs_LjSC_pvalue,AtSC_vs_LjSC_padj,AtSC_vs_LjSC_log2FoldChange,Raw_L_AtSCMloti_1,Raw_L_AtSCMloti_2,Raw_L_AtSCMloti_3,Raw_L_AtSCMloti_4,Raw_L_LjSC_1,Raw_L_LjSC_2,Raw_L_LjSC_3,Raw_L_LjSC_4,Raw_L_mock_1,Raw_L_mock_2,Raw_L_mock_3,Raw_L_mock_4,Scale_L_AtSCMloti_1,Scale_L_AtSCMloti_2,Scale_L_AtSCMloti_3,Scale_L_AtSCMloti_4,Scale_L_LjSC_1,Scale_L_LjSC_2,Scale_L_LjSC_3,Scale_L_LjSC_4,Scale_L_mock_1,Scale_L_mock_2,Scale_L_mock_3,Scale_L_mock_4,cl
LotjaGi3g1v0349800.1,LotjaGi3g1v0349800,chr3,72765478,72768346,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G80840.1 WRKY DNA-binding protein 40,sp|Q9SAH7|WRK40_ARATH Probable WRKY transcription factor 40,tr|I3S9X4|I3S9X4_LOTJA Uncharacterized protein,WRKY transcription factor,9.231715697841857,10.292318957258683,9.17413862915732,8.566598526545606,9.099161494885314,8.220175169344897,8.417411596044227,9.202480717586056,9.393880989291315,9.537975707103767,8.557765950333556,9.1102060449731,8.692514060386795,8.659592513166627,9.03525665715674,8.282871196212724,8.540378918420938,8.325146643539838,8.363100422122937,8.704348490206476,0.049037934565627966,0.47084471102649456,0.9118398593572365,0.6503354476174532,0.9997675573659286,0.3387367518573259,0.07228599453701,0.7902281676569172,0.7722675450465943,0.5878271014680264,0.9938892627464001,0.26994283300103383,0.3650455929664582,0.8022196020725709,0.5731031074999107,0.7388341292638355,0.996004033709212,0.13957231431064224,0.22030785726239946,0.7871407634803875,0.6418970263562027,0.5191835829508884,0.9998860959868132,-0.43353079318926846,0.9217785905061514,0.9992403910356497,0.06879391885629205,8.985640315438351,9.22174980298003,8.876446612809204,9.3417717411045,8.83699669073058,8.751012848656622,9.083449626772063,8.428530023638524,8.737560399000756,8.611058498736496,8.449977777538102,8.750535082683067,0.516593212879633,1.3515668631963562,0.13044242569551598,1.776010441628105,-0.009067620197428851,-0.313139443961291,0.862484428728629,-1.4535623230812087,-0.360712462359703,-0.8080716707312273,-1.3777148442226395,-0.3148290075747219,3
LotjaGi4g1v0307700.1,LotjaGi4g1v0307700,chr4,68367642,68369792,+,"IPR003657 (WRKY domain), IPR018872 (Zn-cluster domain)","GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G31550.1 WRKY DNA-binding protein 11,sp|Q9SV15|WRK11_ARATH Probable WRKY transcription factor 11,tr|I1LVK7|I1LVK7_SOYBN Uncharacterized protein,WRKY family transcription factor,8.622420039167277,8.576361514969465,8.049552587352633,7.93997839036986,8.01531772547967,7.393804591789168,7.693915608042575,7.817227997085385,8.256785250910664,8.221511692874158,8.068816111568198,8.0712369524012,8.020547763780831,7.89740615901662,8.17421425001832,8.159204943805008,7.96125907815399,7.524482237696944,7.832615133710267,8.020438877839535,0.060570033554164376,0.5112493785145378,0.4589112118674797,0.46172274327232243,0.9997675573659286,-0.2913494496876823,0.14153883772569872,0.8938668513543262,0.33409710592323155,0.3408293724246004,0.967891022658489,0.25701562216377394,0.024229326455227213,0.3412020218626517,0.7502606615551619,0.5691353678909727,0.996004033709212,0.12481410594424815,0.46857277500195815,0.9107046486139532,0.20189558970370577,0.07811170806436496,0.9998860959868132,-0.6254465556109138,0.13858810798146026,0.9992403910356497,-0.5483650718514562,8.02445088240002,8.015018419643736,8.24602002200766,8.229834547320072,8.082809426621397,7.926830505476652,8.1547166568176,8.141466276035835,7.9933625522526155,7.69143157501415,7.901474134945439,8.084111126668073,-0.10692586257599561,-0.1680159255610508,1.3280835346419755,1.2232570758839965,0.27103769098536673,-0.7391716640132374,0.7367503405095477,0.6509332408348377,-0.30827179903781404,-2.2637507543456508,-0.9033941277375004,0.27946825041547296,2
LotjaGi4g1v0379800.2,LotjaGi4g1v0379800,chr4,75907248,75910214,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G29280.1 WRKY DNA-binding protein 65,sp|Q9LP56|WRK65_ARATH Probable WRKY transcription factor 65,tr|A0A0R4J3W0|A0A0R4J3W0_SOYBN Uncharacterized protein,WRKY family transcription factor,7.260714278253582,7.774817557595988,8.33385593520449,8.458335942933589,7.362540265960184,7.448407296345305,7.900186812977205,7.97300119991156,7.9874902397089675,7.861128415847172,8.543058381636552,8.34825871533314,8.13012185508618,8.08743644656412,8.161621841520878,8.150179210985174,8.562292939356883,8.421721285245912,8.489291113910665,9.017136145936512,0.08661605025906113,0.5925631287885982,-0.42945176818002195,0.6858746134162779,0.9997675573659286,-0.16556933110993544,0.25246830111822527,0.9601999296899631,-0.2658431590331407,0.18484023959895374,0.9444677722236384,-0.36193551719405775,0.44791286897515337,0.8445367367239449,-0.2638824370700866,0.47450637758849534,0.996004033709212,-0.16360860914688127,0.8136709585771409,0.9825349414215367,-0.06751625098596423,0.7855158531703003,0.9998860959868132,0.10027382792320526,0.6096837863713189,0.9992403910356497,0.19636618608412232,8.306745797573027,7.8905312363078774,8.20291494497639,7.991354496888432,8.16580465186879,8.058222812391092,8.006791668383311,7.912609880004862,8.376190185539762,8.113177948004259,8.038608055013295,8.58702933591206,0.8281380898634318,-1.2084259743877233,0.32008718814555503,-0.7150914098428277,0.13850418651524926,-0.387900530273934,-0.6395563573819288,-1.1003937801175219,1.1679338542573428,-0.11900159027619246,-0.48387677359228803,2.199583097090837,1
LotjaGi6g1v0292300.1,LotjaGi6g1v0292300,chr6,61043430,61046627,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G62300.1 WRKY family transcription factor,sp|Q9C519|WRKY6_ARATH WRKY transcription factor 6,tr|A0A0R0FZB3|A0A0R0FZB3_SOYBN Uncharacterized protein,"WRKY transcription factor, putative",9.812516964887356,10.16282926233659,9.207458628886794,8.880148009715436,9.406318899421976,8.586155999070233,8.921208650217554,9.230995360465235,9.56389825997513,9.633948728477934,8.87048030948156,9.237762676540354,8.904792975641906,8.817322992597136,9.265206040314371,8.800329697679409,8.977285120901222,8.723006062192391,8.937765372912539,8.902303494804213,0.09364045866347542,0.6022677570952024,0.5115580312750685,0.9995672463758474,0.9997675573659286,-2.6707792963901215e-4,0.1545077682154169,0.9114505189488452,0.4028721012975066,0.9419007376114811,0.9965389531629287,-0.024017197506831168,0.21896358817523132,0.7007995956499884,0.5118251092047075,0.693101472497573,0.996004033709212,0.10868592997756184,0.12116776126632355,0.6784342319726027,0.5355752287818997,0.36277403541493847,0.9998860959868132,-0.40313917922714565,0.9589653110185224,0.9992403910356497,0.023750119577192155,9.156371968314655,9.31324684360078,9.192261871316267,9.50504674195789,9.020731778255687,8.886431413628852,9.283388122295229,8.871555659927449,9.10985362222068,9.018604009331595,9.070669207471784,9.010446092321358,0.1990051158041262,1.0545982452716498,0.39474808847217374,2.100671907275244,-0.5407743707609026,-1.2732464702613802,0.8917492437529548,-1.354378599541853,-0.054705220153783624,-0.5523791893733626,-0.26841640864214233,-0.5968723418427728,10
LotjaGi6g1v0203800.1,LotjaGi6g1v0203800,chr6,50117636,50122570,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G30935.1 WRKY DNA-binding protein 32,sp|P59583|WRK32_ARATH Probable WRKY transcription factor 32,tr|K7KWJ7|K7KWJ7_SOYBN WRKY transcription factor,WRKY transcription factor,7.42375349280651,7.446660428487447,7.399211589502136,7.567299425068952,7.19871653145547,7.164409102527193,7.29721960475125,7.0259063195102724,7.175005290084195,7.330694861660802,7.369491936199702,7.461088648939537,7.354446530366605,7.261108916117815,7.467807558975873,7.424309045136092,7.167366934803563,7.307733326185079,7.475169861231255,7.51566565982191,0.11657595353274065,0.65126427949846,0.22125860643660927,0.9366041156858945,0.9997675573659286,0.018573881805792773,0.8703515972319799,0.999450529003821,0.02185674271535571,0.14713694353403575,0.9303336827501278,0.2531334532702646,0.2947087870707524,0.7605251682844304,0.2026847246308165,0.11739557367249015,0.9293284288991507,0.19940186372125357,0.8508017485813584,0.98461173485367115,-0.0318748468336553,0.9874085348146353,0.9998860959868132,-0.0032828609095629365,0.2860387851639253,0.9992403910356497,-0.2345595714644718,7.186753301207795,7.285888876255445,7.32770805877009,7.340310197820502,7.442821989717163,7.309585030397544,7.485284347707977,7.514875991957814,7.265457222489993,7.257140011741708,7.281296078407928,7.291853687298823,-1.4751930839395424,-0.47119167874120976,-0.0476654320959697,0.07996347719352827,1.1181577184048872,-0.2312074748363178,1.5481977627615258,1.847888891750133,-0.6781144618206404,-0.7623475060592552,-0.5177055108391445,-0.4107827017779407,6
LotjaGi5g1v0066700.1,LotjaGi5g1v0066700,chr5,11065651,11070111,-,"IPR003657 (WRKY domain), IPR018872 (Zn-cluster domain)","GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G31550.1 WRKY DNA-binding protein 11,sp|Q9SV15|WRK11_ARATH Probable WRKY transcription factor 11,tr|A0A072VCI7|A0A072VCI7_MEDTR WRKY family transcription factor,WRKY family transcription factor,8.354004084599124,8.32196005754076,8.14509689357818,8.234399454690832,8.105351378000398,7.853909444408064,7.631732073290726,7.931125451692803,7.946124016349633,8.085067051019294,7.826263406014951,8.065693040262028,7.889760090056814,8.034503936429038,8.069628991849326,8.044432243503124,8.025753667786631,7.8565465664343845,7.913854214648206,8.239863178050943,0.16990517056740956,0.7323376724641376,0.2764903841539934,0.23078457786228312,0.9997675573659286,-0.3934764239152873,0.5626770098574124,0.9943697401985359,-0.10898485678278035,0.9958746498244233,0.9996856006231591,-0.0011680967090048377,0.015104839496585228,0.2737894836711015,0.6699668080692807,0.0339480572355234,0.7263767723627094,0.3854752409367737,0.23029292382912606,0.7940298628845628,0.27765848086299827,0.3346584348543889,0.9998860959868132,-0.28449156713250695,0.20151591381063633,0.9992403910356497,-0.3923083272062824,7.890198979835043,8.076901340134953,7.880783302150203,8.099217574492348,7.9065374002417554,8.055495446116124,8.113126173462941,8.131486578684491,8.09991104725677,7.9013894479458315,7.951138525109807,8.26273249480518,-1.1520565555885502,0.37836347394404,-1.2292379136461313,0.5612921310292517,-1.0181287048576313,0.2028969779455811,0.675302464980783,0.8258047503094625,0.5669766044708358,-1.0603270428545617,-0.6525283196878747,1.9016421339547587,5
LotjaGi1g1v0395200.1,LotjaGi1g1v0395200,chr1,88107428,88110254,-,"IPR003657 (WRKY domain), IPR018872 (Zn-cluster domain)","GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G31550.1 WRKY DNA-binding protein 11,sp|Q9SV15|WRK11_ARATH Probable WRKY transcription factor 11,tr|A7LHI7|A7LHI7_SOYBN WRKY50,WRKY family transcription factor,7.959538158150917,7.998375560573086,7.0736351786445955,6.675875271191409,7.514505467741001,7.106362267162068,7.3266491287768805,7.531804537377468,7.668186852050841,7.449766507960106,6.899273096444906,6.778569176635946,7.387484646506918,7.265942722690316,7.114496470686165,6.886392051450963,7.209297355997119,6.961597694392519,7.055227038454924,7.505686463021183,0.19731863608818276,0.7638998644318682,-0.34863716335289374,0.229968342344762,0.9997675573659286,-0.517996498767853,0.08034493405314412,0.8081025663481142,-0.4382071540641509,0.5235530538801221,0.9877997858133746,-0.19068508111154275,0.6393483966590796,0.9096146625524402,0.16935933541495926,0.7117462276740368,0.996004033709212,0.08956999071125714,0.6084711170930643,0.942107796508943,-0.157952082241351,0.8369676989934,0.9998860959868132,-0.07978934470370214,0.4171546083171401,0.9992403910356497,-0.3273114176563103,7.190563281416363,7.193130071216395,7.314088298074524,7.103801895453214,7.508511174356997,7.372283777067771,7.256968063180851,7.1870419255923625,7.5152985209198135,7.329062106260807,7.30510453804949,7.698910661920589,-0.8246659602309362,-0.8096180598650039,-0.10049597040575774,-1.3333078021019316,1.0393153499917305,0.24067718277856912,-0.4353654651918568,-0.8453100393027432,1.0791064208558383,-0.012711464762559325,-0.15316359662372778,2.1555394048584047,5
LotjaGi3g1v0239000.1,LotjaGi3g1v0239000,chr3,38529538,38533426,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT3G58710.2 WRKY DNA-binding protein 69,sp|Q93WV5|WRK69_ARATH Probable WRKY transcription factor 69,tr|I1LUP5|I1LUP5_SOYBN Uncharacterized protein,WRKY family transcription factor,6.355763554488686,6.51786678677035,6.595040770823412,6.252852396122885,6.321805847080846,6.190499412529752,6.436551914234894,6.5384430807737335,6.6097746714183305,6.466126797959055,6.285956923955975,6.314462254374162,6.370265372181766,6.523411735611405,6.338577383077299,6.698734357484028,6.5214506419112075,6.532650253776875,6.442936398478973,6.905946979616179,0.21375813847366945,0.7829414278450716,-0.28381848664991205,0.9704776822493331,0.9997675573659286,0.013617950111684403,0.1499511902598947,0.9044306186451542,-0.3056655172012865,0.6255874768406069,0.9938892627464001,-0.12811168157867014,0.3341267981684494,0.7845522302805692,-0.2974364367615964,0.9159271684151177,0.9997993295397554,0.021847030551374425,0.5598905569637089,0.9312449644370692,-0.1557068050712419,0.33368322611883267,0.9998860959868132,0.31928346731297086,0.68321626320699,0.9992403910356497,0.14172963169035455,6.524228091720041,6.290854074033274,6.31265115409167,6.3127421584821315,6.445146963508507,6.54201461254589,6.264523848545864,6.600454554316304,6.487185196130634,6.561463505236733,6.321294180529129,6.785279207423401,0.4429096062545151,-1.0286336225973705,-0.891191820435289,-0.8906179909408706,-0.05573758636417525,0.5550627694281474,-1.194659238534385,0.9235566637320807,0.20933509473874193,0.6776980423328253,-0.836693092783858,2.0889711751696547,5
LotjaGi5g1v0176000.1,LotjaGi5g1v0176000,chr5,44936425,44940787,+,"IPR003657 (WRKY domain), IPR018872 (Zn-cluster domain)","GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0016020, GO:0016021, GO:0043565",AT2G30590.1 WRKY DNA-binding protein 21,sp|O04336|WRK21_ARATH Probable WRKY transcription factor 21,tr|A0A0R0KWS7|A0A0R0KWS7_SOYBN Uncharacterized protein,WRKY transcription factor,6.981116882812343,7.045279041143159,7.2146535663076055,7.277803029729377,6.586551385223666,6.4514240284571365,6.824621742177471,6.792179059079781,6.892611238337899,7.3781372479010345,7.367542440789617,7.312673265741265,7.3644481685982335,7.301562920802299,7.367609460303335,7.480704496662522,7.588248553009434,7.323841716550614,7.253069317246055,7.519495720457543,0.345131087469288,0.871282520835507,-0.1642822655754228,0.07572818261283026,0.9092103121931953,-0.5155823800641178,0.4903644658139387,0.9943697401985359,-0.11110877469944958,0.9070911134725143,0.9947522017920506,-0.022991436014148603,0.15264049182617245,0.6170172867667535,0.351300114488695,0.7376354888587744,0.996004033709212,-0.05317349087597323,0.48501287008009614,0.9143996703526822,-0.1412908295612742,0.12107093299779668,0.9998860959868132,-0.4044736053646683,0.07061525487882307,0.9992403910356497,-0.4925909440499692,6.99682150319287,7.309593339043431,7.23882703443881,7.237261574021601,7.347197690592489,7.247249506332385,7.2045081840174205,7.173962577046257,7.351407400531912,7.2241442401650975,7.111275300059269,7.422157819772521,-2.117375905751988,0.6205861304780169,0.001107541797428891,-0.012596285402619494,0.9497695003884759,0.07483671320160006,-0.2993149988871949,-0.5667070805086557,0.9866207276300019,-0.1274236387606791,-1.11546296218278,1.6059602579983936,5
LotjaGi5g1v0176000.2,LotjaGi5g1v0176000,chr5,44937462,44940536,+,NA,"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0016020, GO:0016021, GO:0043565",AT2G30590.1 WRKY DNA-binding protein 21,sp|O04336|WRK21_ARATH Probable WRKY transcription factor 21,tr|A0A0R0KWS7|A0A0R0KWS7_SOYBN Uncharacterized protein,WRKY transcription factor,6.981116882812343,7.045279041143159,7.2146535663076055,7.277803029729377,6.586551385223666,6.4514240284571365,6.824621742177471,6.792179059079781,6.892611238337899,7.3781372479010345,7.367542440789617,7.312673265741265,7.3644481685982335,7.301562920802299,7.367609460303335,7.480704496662522,7.588248553009434,7.323841716550614,7.253069317246055,7.519495720457543,0.345131087469288,0.871282520835507,-0.1642822655754228,0.07572818261283026,0.9092103121931953,-0.5155823800641178,0.4903644658139387,0.9943697401985359,-0.11110877469944958,0.9070911134725143,0.9947522017920506,-0.022991436014148603,0.15264049182617245,0.6170172867667535,0.351300114488695,0.7376354888587744,0.996004033709212,-0.05317349087597323,0.48501287008009614,0.9143996703526822,-0.1412908295612742,0.12107093299779668,0.9998860959868132,-0.4044736053646683,0.07061525487882307,0.9992403910356497,-0.4925909440499692,6.99682150319287,7.309593339043431,7.23882703443881,7.237261574021601,7.347197690592489,7.247249506332385,7.2045081840174205,7.173962577046257,7.351407400531912,7.2241442401650975,7.111275300059269,7.422157819772521,-2.117375905751988,0.6205861304780169,0.001107541797428891,-0.012596285402619494,0.9497695003884759,0.07483671320160006,-0.2993149988871949,-0.5667070805086557,0.9866207276300019,-0.1274236387606791,-1.11546296218278,1.6059602579983936,5
LotjaGi3g1v0201800.1,LotjaGi3g1v0201800,chr3,29432038,29435978,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT2G38470.1 WRKY DNA-binding protein 33,sp|Q6IEQ7|WRK24_ORYSJ WRKY transcription factor WRKY24,tr|V7APT3|V7APT3_PHAVU Uncharacterized protein,WRKY transcription factor,7.228141078993807,8.01298796944506,7.336335207711283,7.410070161334494,7.370460279833948,6.373555053505245,6.950256062422305,7.311338377820402,7.557899515080682,7.841535377368952,7.467742857026463,7.4644822115083285,7.196312077176398,7.307285658410646,7.320643725791726,6.984755489216657,7.243735575237349,7.131339066016702,7.443159994523747,7.2578565772351595,0.4154910413289309,0.9044979229705327,0.297689442307814,0.8016241942538951,0.9997675573659286,-0.1489676438210256,0.20648725276408866,0.9381443861059707,0.4280079407144185,0.9246001540512139,0.9964721212959871,-0.037942815487536766,0.3717020110525099,0.8052890776859435,0.4466570861288396,0.6921105739484207,0.996004033709212,-0.13031849840660448,0.4206259966887198,0.8949045573183556,0.3356322577953508,0.27832050553228843,0.9998860959868132,-0.5769755845354441,0.8416785161658036,0.9992403910356497,-0.11102482833348881,7.421168497484232,7.657508897061608,7.5433462911501525,7.489236529645073,7.289929216506855,7.34717675007154,7.287863268352846,6.9710604992858745,7.282174573571334,7.199734930128898,7.349045424223086,7.15018358648758,0.4836262170849184,1.7708008790775347,1.1490400039201547,0.8543433963983424,-0.23113891589398225,0.08064685919061083,-0.24239063638521255,-1.9677854394798082,-0.2733728290008901,-0.722361746564553,0.09082417133737837,-0.9922319596844741,10
LotjaGi4g1v0287800.1,LotjaGi4g1v0287800,chr4,66019253,66023400,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G30935.1 WRKY DNA-binding protein 32,sp|P59583|WRK32_ARATH Probable WRKY transcription factor 32,tr|V7CC73|V7CC73_PHAVU Uncharacterized protein,WRKY transcription factor,5.4644532080722,5.746093904811277,5.646419134381519,5.872215404401323,5.708651489628126,5.754998286413887,6.038628180710677,6.086305205529633,6.087314945576958,5.945797888367464,6.027181671300798,6.042254546397485,5.859391784580072,5.959619962873923,6.155805200545389,5.893443230879828,5.707078664594963,5.885010763818831,5.953872590532235,5.960646741192709,0.45142115671418154,0.9182639938090275,-0.16137578646330225,0.08099415237032273,0.9182379748738153,0.5916503701682204,0.08216911268936025,0.8099318138776141,0.33829449121846,0.1977653814969512,0.947764505510882,0.3325383135830475,0.007904196471761526,0.2009844445611164,-0.7530261566315226,0.009050997978756659,0.5097227187493456,-0.4996702776817622,0.05270948334169335,0.5442501289284317,-0.4939141000463497,0.39480392385223245,0.9998860959868132,0.2533558789497604,0.41664007110668083,0.9992403910356497,0.25911205658517295,6.116776148663253,5.868728160481079,5.959517457825872,5.9241292368335134,5.93355463671188,5.984385709901816,6.112727322522689,5.863188791985977,5.711134962190439,5.81913988654389,5.743642402386063,5.739848486952719,1.625227278770024,-0.2179952330659775,0.4566519508361642,0.19368523191628545,0.2637245390930144,0.6414457175275003,1.5951408122621131,-0.25915778707963016,-1.3890562560975614,-0.5864812809229321,-1.1474963627484958,-1.1756886104905113,2
LotjaGi4g1v0430300.1,LotjaGi4g1v0430300,chr4,80445623,80447933,+,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G23550.1 WRKY family transcription factor,sp|Q9SUS1|WRK29_ARATH Probable WRKY transcription factor 29,tr|A0A0L9VPZ7|A0A0L9VPZ7_PHAAN Uncharacterized protein,WRKY family transcription factor,5.356666799071063,6.371612888976863,6.7272875245879336,6.639729698113892,6.292386004761174,6.315642825693082,6.446907786270251,6.552766804257785,6.460145063361257,6.663379047120703,7.119739506016852,6.872565480027368,6.926657909994072,6.838145080822626,6.849052349657325,7.038541139360103,7.242543090620405,6.35458190295676,6.797411009158983,6.863230147284833,0.45858076931848674,0.9217867972134859,-0.2415247199989059,0.32314875472199545,0.9997675573659286,0.5218470656296208,0.3781086574861486,0.9943697401985359,0.26453415089581783,0.6276431185228493,0.9938892627464001,0.1715314344380141,0.09000122293123376,0.547832492787265,-0.7633717856285268,0.08861949179220031,0.9025844475005934,-0.5060588708947237,0.2662530896048966,0.8198745994333327,-0.41305615443692,0.58717323570467,0.9998860959868132,0.25731291473380297,0.47896729101812996,0.9992403910356497,0.3503156311916067,6.7542905657246575,6.641514423314907,6.812188368223266,6.68756349846772,6.848200268815178,6.715205977686619,6.555875752746366,6.4664548583681345,6.7740431118004825,6.106642275975934,6.547183045149891,6.70297251174645,0.5958102108661176,0.03561503062276818,0.8834071193377585,0.2643555195600776,1.0622897510001772,0.4016645576023737,-0.3897796447921664,-0.8339618359308816,0.6939274267308723,-2.621266048861614,-0.4329591045143924,0.34089701837892294,3
LotjaGi3g1v0004200.1,LotjaGi3g1v0004200,chr3,536510,539025,-,IPR003657 (WRKY domain),"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT1G80840.1 WRKY DNA-binding protein 40,sp|Q9SAH7|WRK40_ARATH Probable WRKY transcription factor 40,tr|I3SYD9|I3SYD9_LOTJA Uncharacterized protein,WRKY transcription factor,8.97420861227415,9.94690284141182,9.621684186773146,9.435075319464705,8.948838134907945,8.06006390828992,8.890160384788205,9.371970106112274,9.497597041263992,9.572698283975736,9.372448767217394,9.558205832867387,9.291975863822552,9.373258433249054,9.5681635948315,9.61751746979222,9.523151058408525,9.374669091690134,9.360310597958344,9.669109096236545,0.46009595613736265,0.9226889441346738,0.28648645320258886,0.9443119777604613,0.9997675573659286,0.04373654431093674,0.690445212897272,0.9962687944457931,0.143197263754172,0.9354857896048282,0.9965389531629287,0.033596556715085005,0.6475597397456638,0.9113367795832812,0.2427499088916521,0.6834207718472866,0.996004033709212,0.14328918944841684,0.5638368063647343,0.9312449644370692,0.2528898964875038,0.8600640527613044,0.9998860959868132,-0.09946071944323527,0.9862319066929558,0.9992403910356497,0.010139987595851729,9.469747728999737,9.292837353808872,9.305418907690292,9.498293003741376,9.373304533388414,9.35323476957161,9.34269226973865,9.245328721046269,9.288979150894255,9.333587593836345,9.094215769697467,9.440136678561295,1.2330135799005815,-0.40380536121771393,-0.28739768484717754,1.4971215855849902,0.3406970656866498,0.15500660223207796,0.05746476278536345,-0.8433670878183517,-0.4395024174390393,-0.026773970830789355,-2.2415018255303263,0.9590447514937681,3
LotjaGi6g1v0233400.1,LotjaGi6g1v0233400,chr6,54250802,54253690,-,"IPR003657 (WRKY domain), IPR018872 (Zn-cluster domain)","GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0043565",AT4G31550.1 WRKY DNA-binding protein 11,sp|Q9SV15|WRK11_ARATH Probable WRKY transcription factor 11,tr|A0A1J7HD76|A0A1J7HD76_LUPAN Uncharacterized protein,WRKY family transcription factor,7.843417804380247,7.981065860840894,7.316531557486784,7.408217455950674,7.333127420724851,7.083037470601388,7.311037241064659,7.411154583434573,7.264647275575742,7.566000314541078,7.375141270197071,7.350595736652561,7.550281972392259,7.411634053539209,7.617519186215036,7.461224219253718,7.346259236971956,7.1802858519722514,7.302743080505003,7.781701277673915,0.4766635269315292,0.9273096637621514,0.17511373191876153,0.7033811479228481,0.9997675573659286,-0.15167141556755276,0.562053503032599,0.9943697401985359,-0.13332067197600744,0.38314956060196487,0.9743688324109769,0.24022590752450768,0.3280344483721184,0.7839707374579091,0.32678514748631426,0.16381291672736506,0.9532715763416149,0.30843440389476895,0.8173213015791557,0.9825349414215367,-0.06511217560574611,0.9590543815590811,0.9998860959868132,-0.018350743591545326,0.29287387326791714,0.9992403910356497,-0.3918973230920604,7.081781253219456,7.393010824589197,7.50169608514171,7.407288527694685,7.65355323736749,7.471182573322575,7.63699080141066,7.54728438656031,7.464379053112241,7.289563304260459,7.256834905840342,7.707225787830019,-2.043054401529116,-0.32041018343954847,0.2811587319380941,-0.24138362245428743,1.1216824781425043,0.1122675675236625,1.0300100049486984,0.5334883017333125,0.07461033366440294,-0.8929883995316775,-1.0741388797306415,1.4187580687346206,6
